,skull_thershold,raise_thershold,win_count_score,win_count_elim
111,0.16666666666666666,0.4583333333333333,2715.0,75.0
112,0.16666666666666666,0.5,2923.0,97.0
113,0.16666666666666666,0.5416666666666666,2898.0,125.0
114,0.16666666666666666,0.5833333333333333,2886.0,180.0
115,0.16666666666666666,0.625,3056.0,195.0
116,0.16666666666666666,0.6666666666666666,3017.0,229.0
117,0.16666666666666666,0.7083333333333333,3127.0,288.0
118,0.16666666666666666,0.75,2983.0,295.0
119,0.16666666666666666,0.7916666666666666,2899.0,368.0
120,0.16666666666666666,0.8333333333333333,2849.0,414.0
121,0.16666666666666666,0.875,2657.0,482.0
122,0.16666666666666666,0.9166666666666666,2406.0,537.0
123,0.16666666666666666,0.9583333333333333,2189.0,578.0
124,0.16666666666666666,1.0,2008.0,565.0
125,0.20833333333333331,0.0,1812.0,2.0
126,0.20833333333333331,0.041666666666666664,1938.0,3.0
127,0.20833333333333331,0.08333333333333333,1966.0,2.0
128,0.20833333333333331,0.125,2073.0,3.0
129,0.20833333333333331,0.16666666666666666,2193.0,6.0
130,0.20833333333333331,0.20833333333333331,2198.0,10.0
131,0.20833333333333331,0.25,2415.0,18.0
132,0.20833333333333331,0.29166666666666663,2487.0,25.0
133,0.20833333333333331,0.3333333333333333,2538.0,39.0
134,0.20833333333333331,0.375,2670.0,47.0
135,0.20833333333333331,0.41666666666666663,2816.0,70.0
136,0.20833333333333331,0.4583333333333333,2973.0,66.0
137,0.20833333333333331,0.5,2912.0,84.0
138,0.20833333333333331,0.5416666666666666,3058.0,109.0
139,0.20833333333333331,0.5833333333333333,3157.0,152.0
140,0.20833333333333331,0.625,3117.0,175.0
141,0.20833333333333331,0.6666666666666666,3169.0,202.0
142,0.20833333333333331,0.7083333333333333,3244.0,264.0
143,0.20833333333333331,0.75,3078.0,324.0
144,0.20833333333333331,0.7916666666666666,2974.0,353.0
145,0.20833333333333331,0.8333333333333333,2924.0,384.0
146,0.20833333333333331,0.875,2746.0,446.0
147,0.20833333333333331,0.9166666666666666,2519.0,455.0
148,0.20833333333333331,0.9583333333333333,2314.0,504.0
149,0.20833333333333331,1.0,2111.0,546.0
150,0.25,0.0,1939.0,2.0
151,0.25,0.041666666666666664,2093.0,2.0
152,0.25,0.08333333333333333,2100.0,2.0
153,0.25,0.125,2208.0,4.0
154,0.25,0.16666666666666666,2265.0,6.0
155,0.25,0.20833333333333331,2402.0,8.0
156,0.25,0.25,2471.0,15.0
157,0.25,0.29166666666666663,2547.0,34.0
158,0.25,0.3333333333333333,2617.0,31.0
159,0.25,0.375,2795.0,33.0
160,0.25,0.41666666666666663,2917.0,48.0
161,0.25,0.4583333333333333,3035.0,65.0
162,0.25,0.5,3103.0,84.0
163,0.25,0.5416666666666666,3203.0,108.0
164,0.25,0.5833333333333333,3253.0,138.0
165,0.25,0.625,3191.0,138.0
166,0.25,0.6666666666666666,3299.0,182.0
167,0.25,0.7083333333333333,3293.0,238.0
168,0.25,0.75,3287.0,288.0
169,0.25,0.7916666666666666,3208.0,323.0
170,0.25,0.8333333333333333,3030.0,365.0
171,0.25,0.875,2908.0,378.0
172,0.25,0.9166666666666666,2728.0,465.0
173,0.25,0.9583333333333333,2485.0,468.0
174,0.25,1.0,2302.0,476.0
175,0.29166666666666663,0.0,2116.0,0.0
176,0.29166666666666663,0.041666666666666664,2209.0,3.0
177,0.29166666666666663,0.08333333333333333,2203.0,3.0
178,0.29166666666666663,0.125,2403.0,9.0
179,0.29166666666666663,0.16666666666666666,2438.0,7.0
180,0.29166666666666663,0.20833333333333331,2522.0,11.0
181,0.29166666666666663,0.25,2637.0,8.0
182,0.29166666666666663,0.29166666666666663,2747.0,20.0
183,0.29166666666666663,0.3333333333333333,2925.0,23.0
184,0.29166666666666663,0.375,2928.0,39.0
185,0.29166666666666663,0.41666666666666663,3084.0,48.0
186,0.29166666666666663,0.4583333333333333,3165.0,52.0
187,0.29166666666666663,0.5,3247.0,90.0
188,0.29166666666666663,0.5416666666666666,3294.0,101.0
189,0.29166666666666663,0.5833333333333333,3498.0,102.0
190,0.29166666666666663,0.625,3440.0,135.0
191,0.29166666666666663,0.6666666666666666,3425.0,175.0
192,0.29166666666666663,0.7083333333333333,3538.0,226.0
193,0.29166666666666663,0.75,3271.0,267.0
194,0.29166666666666663,0.7916666666666666,3386.0,271.0
195,0.29166666666666663,0.8333333333333333,3249.0,311.0
196,0.29166666666666663,0.875,3055.0,391.0
197,0.29166666666666663,0.9166666666666666,2888.0,376.0
198,0.29166666666666663,0.9583333333333333,2644.0,415.0
199,0.29166666666666663,1.0,2427.0,456.0
200,0.3333333333333333,0.0,2243.0,1.0
201,0.3333333333333333,0.041666666666666664,2350.0,0.0
202,0.3333333333333333,0.08333333333333333,2461.0,1.0
203,0.3333333333333333,0.125,2425.0,1.0
204,0.3333333333333333,0.16666666666666666,2613.0,3.0
205,0.3333333333333333,0.20833333333333331,2660.0,9.0
206,0.3333333333333333,0.25,2765.0,13.0
207,0.3333333333333333,0.29166666666666663,2883.0,19.0
208,0.3333333333333333,0.3333333333333333,2969.0,23.0
209,0.3333333333333333,0.375,3157.0,31.0
210,0.3333333333333333,0.41666666666666663,3217.0,31.0
211,0.3333333333333333,0.4583333333333333,3247.0,63.0
212,0.3333333333333333,0.5,3339.0,80.0
213,0.3333333333333333,0.5416666666666666,3458.0,91.0
214,0.3333333333333333,0.5833333333333333,3571.0,105.0
215,0.3333333333333333,0.625,3573.0,139.0
216,0.3333333333333333,0.6666666666666666,3601.0,157.0
217,0.3333333333333333,0.7083333333333333,3596.0,170.0
218,0.3333333333333333,0.75,3506.0,222.0
219,0.3333333333333333,0.7916666666666666,3490.0,278.0
220,0.3333333333333333,0.8333333333333333,3378.0,305.0
221,0.3333333333333333,0.875,3138.0,347.0
222,0.3333333333333333,0.9166666666666666,3060.0,343.0
223,0.3333333333333333,0.9583333333333333,2837.0,386.0
224,0.3333333333333333,1.0,2614.0,393.0
225,0.375,0.0,2379.0,0.0
226,0.375,0.041666666666666664,2414.0,1.0
227,0.375,0.08333333333333333,2638.0,3.0
228,0.375,0.125,2655.0,7.0
229,0.375,0.16666666666666666,2752.0,4.0
230,0.375,0.20833333333333331,2811.0,9.0
231,0.375,0.25,2939.0,11.0
232,0.375,0.29166666666666663,3090.0,10.0
233,0.375,0.3333333333333333,3171.0,19.0
234,0.375,0.375,3192.0,25.0
235,0.375,0.41666666666666663,3294.0,35.0
236,0.375,0.4583333333333333,3442.0,54.0
237,0.375,0.5,3551.0,74.0
238,0.375,0.5416666666666666,3624.0,97.0
239,0.375,0.5833333333333333,3697.0,92.0
240,0.375,0.625,3693.0,121.0
241,0.375,0.6666666666666666,3760.0,139.0
242,0.375,0.7083333333333333,3672.0,177.0
243,0.375,0.75,3626.0,219.0
244,0.375,0.7916666666666666,3585.0,242.0
245,0.375,0.8333333333333333,3472.0,289.0
246,0.375,0.875,3358.0,326.0
247,0.375,0.9166666666666666,3214.0,347.0
248,0.375,0.9583333333333333,2958.0,372.0
249,0.375,1.0,2651.0,395.0
250,0.41666666666666663,0.0,2590.0,0.0
251,0.41666666666666663,0.041666666666666664,2587.0,1.0
252,0.41666666666666663,0.08333333333333333,2707.0,0.0
253,0.41666666666666663,0.125,2705.0,0.0
254,0.41666666666666663,0.16666666666666666,2813.0,4.0
255,0.41666666666666663,0.20833333333333331,2979.0,7.0
256,0.41666666666666663,0.25,3153.0,13.0
257,0.41666666666666663,0.29166666666666663,3187.0,15.0
258,0.41666666666666663,0.3333333333333333,3313.0,21.0
259,0.41666666666666663,0.375,3498.0,24.0
260,0.41666666666666663,0.41666666666666663,3568.0,29.0
261,0.41666666666666663,0.4583333333333333,3620.0,47.0
262,0.41666666666666663,0.5,3642.0,53.0
263,0.41666666666666663,0.5416666666666666,3756.0,71.0
264,0.41666666666666663,0.5833333333333333,3830.0,76.0
265,0.41666666666666663,0.625,3817.0,106.0
266,0.41666666666666663,0.6666666666666666,3897.0,118.0
267,0.41666666666666663,0.7083333333333333,3911.0,131.0
268,0.41666666666666663,0.75,3789.0,202.0
269,0.41666666666666663,0.7916666666666666,3766.0,206.0
270,0.41666666666666663,0.8333333333333333,3529.0,260.0
271,0.41666666666666663,0.875,3445.0,264.0
272,0.41666666666666663,0.9166666666666666,3339.0,307.0
273,0.41666666666666663,0.9583333333333333,3178.0,332.0
274,0.41666666666666663,1.0,2822.0,327.0
275,0.4583333333333333,0.0,2765.0,2.0
276,0.4583333333333333,0.041666666666666664,2754.0,4.0
277,0.4583333333333333,0.08333333333333333,2893.0,2.0
278,0.4583333333333333,0.125,2934.0,1.0
279,0.4583333333333333,0.16666666666666666,3027.0,5.0
280,0.4583333333333333,0.20833333333333331,3101.0,10.0
281,0.4583333333333333,0.25,3327.0,11.0
282,0.4583333333333333,0.29166666666666663,3395.0,16.0
283,0.4583333333333333,0.3333333333333333,3416.0,19.0
284,0.4583333333333333,0.375,3615.0,23.0
285,0.4583333333333333,0.41666666666666663,3587.0,33.0
286,0.4583333333333333,0.4583333333333333,3810.0,39.0
287,0.4583333333333333,0.5,3916.0,51.0
288,0.4583333333333333,0.5416666666666666,3954.0,55.0
289,0.4583333333333333,0.5833333333333333,3998.0,71.0
290,0.4583333333333333,0.625,4067.0,97.0
291,0.4583333333333333,0.6666666666666666,3971.0,126.0
292,0.4583333333333333,0.7083333333333333,3983.0,154.0
293,0.4583333333333333,0.75,3910.0,162.0
294,0.4583333333333333,0.7916666666666666,3805.0,185.0
295,0.4583333333333333,0.8333333333333333,3791.0,204.0
296,0.4583333333333333,0.875,3566.0,242.0
297,0.4583333333333333,0.9166666666666666,3482.0,242.0
298,0.4583333333333333,0.9583333333333333,3232.0,286.0
299,0.4583333333333333,1.0,3070.0,279.0
300,0.5,0.0,2734.0,1.0
301,0.5,0.041666666666666664,2969.0,1.0
302,0.5,0.08333333333333333,2956.0,4.0
303,0.5,0.125,3144.0,1.0
304,0.5,0.16666666666666666,3198.0,6.0
305,0.5,0.20833333333333331,3290.0,7.0
306,0.5,0.25,3365.0,12.0
307,0.5,0.29166666666666663,3483.0,12.0
308,0.5,0.3333333333333333,3606.0,18.0
309,0.5,0.375,3789.0,18.0
310,0.5,0.41666666666666663,3853.0,20.0
311,0.5,0.4583333333333333,3875.0,44.0
312,0.5,0.5,4007.0,47.0
313,0.5,0.5416666666666666,4045.0,63.0
314,0.5,0.5833333333333333,4158.0,85.0
315,0.5,0.625,4143.0,78.0
316,0.5,0.6666666666666666,4210.0,104.0
317,0.5,0.7083333333333333,4206.0,128.0
318,0.5,0.75,4093.0,149.0
319,0.5,0.7916666666666666,4056.0,201.0
320,0.5,0.8333333333333333,3867.0,207.0
321,0.5,0.875,3869.0,229.0
322,0.5,0.9166666666666666,3674.0,219.0
323,0.5,0.9583333333333333,3472.0,237.0
324,0.5,1.0,3180.0,299.0
325,0.5416666666666666,0.0,2969.0,1.0
326,0.5416666666666666,0.041666666666666664,3055.0,0.0
327,0.5416666666666666,0.08333333333333333,3134.0,0.0
328,0.5416666666666666,0.125,3266.0,3.0
329,0.5416666666666666,0.16666666666666666,3394.0,4.0
330,0.5416666666666666,0.20833333333333331,3460.0,5.0
331,0.5416666666666666,0.25,3601.0,5.0
332,0.5416666666666666,0.29166666666666663,3658.0,10.0
333,0.5416666666666666,0.3333333333333333,3729.0,14.0
334,0.5416666666666666,0.375,3879.0,30.0
335,0.5416666666666666,0.41666666666666663,3938.0,28.0
336,0.5416666666666666,0.4583333333333333,4048.0,42.0
337,0.5416666666666666,0.5,4199.0,38.0
338,0.5416666666666666,0.5416666666666666,4144.0,50.0
339,0.5416666666666666,0.5833333333333333,4214.0,68.0
340,0.5416666666666666,0.625,4274.0,70.0
341,0.5416666666666666,0.6666666666666666,4322.0,87.0
342,0.5416666666666666,0.7083333333333333,4346.0,115.0
343,0.5416666666666666,0.75,4320.0,129.0
344,0.5416666666666666,0.7916666666666666,4064.0,149.0
345,0.5416666666666666,0.8333333333333333,3949.0,168.0
346,0.5416666666666666,0.875,3984.0,159.0
347,0.5416666666666666,0.9166666666666666,3873.0,180.0
348,0.5416666666666666,0.9583333333333333,3534.0,242.0
349,0.5416666666666666,1.0,3283.0,230.0
350,0.5833333333333333,0.0,3121.0,1.0
351,0.5833333333333333,0.041666666666666664,3250.0,1.0
352,0.5833333333333333,0.08333333333333333,3338.0,1.0
353,0.5833333333333333,0.125,3402.0,1.0
354,0.5833333333333333,0.16666666666666666,3495.0,2.0
355,0.5833333333333333,0.20833333333333331,3719.0,6.0
356,0.5833333333333333,0.25,3731.0,6.0
357,0.5833333333333333,0.29166666666666663,3819.0,8.0
358,0.5833333333333333,0.3333333333333333,3958.0,17.0
359,0.5833333333333333,0.375,4044.0,11.0
360,0.5833333333333333,0.41666666666666663,4117.0,16.0
361,0.5833333333333333,0.4583333333333333,4246.0,27.0
362,0.5833333333333333,0.5,4308.0,34.0
363,0.5833333333333333,0.5416666666666666,4401.0,36.0
364,0.5833333333333333,0.5833333333333333,4384.0,53.0
365,0.5833333333333333,0.625,4435.0,62.0
366,0.5833333333333333,0.6666666666666666,4416.0,79.0
367,0.5833333333333333,0.7083333333333333,4438.0,98.0
368,0.5833333333333333,0.75,4410.0,123.0
369,0.5833333333333333,0.7916666666666666,4323.0,122.0
370,0.5833333333333333,0.8333333333333333,4215.0,146.0
371,0.5833333333333333,0.875,4073.0,176.0
372,0.5833333333333333,0.9166666666666666,3897.0,169.0
373,0.5833333333333333,0.9583333333333333,3696.0,161.0
374,0.5833333333333333,1.0,3477.0,185.0
375,0.625,0.0,3272.0,0.0
376,0.625,0.041666666666666664,3435.0,1.0
377,0.625,0.08333333333333333,3393.0,1.0
378,0.625,0.125,3624.0,1.0
379,0.625,0.16666666666666666,3629.0,3.0
380,0.625,0.20833333333333331,3832.0,6.0
381,0.625,0.25,3854.0,9.0
382,0.625,0.29166666666666663,3935.0,8.0
383,0.625,0.3333333333333333,3988.0,7.0
384,0.625,0.375,4248.0,19.0
385,0.625,0.41666666666666663,4247.0,19.0
386,0.625,0.4583333333333333,4368.0,35.0
387,0.625,0.5,4385.0,38.0
388,0.625,0.5416666666666666,4541.0,30.0
389,0.625,0.5833333333333333,4505.0,42.0
390,0.625,0.625,4472.0,73.0
391,0.625,0.6666666666666666,4619.0,72.0
392,0.625,0.7083333333333333,4559.0,88.0
393,0.625,0.75,4487.0,88.0
394,0.625,0.7916666666666666,4442.0,118.0
395,0.625,0.8333333333333333,4392.0,137.0
396,0.625,0.875,4225.0,146.0
397,0.625,0.9166666666666666,4010.0,152.0
398,0.625,0.9583333333333333,3730.0,163.0
399,0.625,1.0,3624.0,195.0
400,0.6666666666666666,0.0,3424.0,0.0
401,0.6666666666666666,0.041666666666666664,3566.0,2.0
402,0.6666666666666666,0.08333333333333333,3623.0,2.0
403,0.6666666666666666,0.125,3786.0,0.0
404,0.6666666666666666,0.16666666666666666,3813.0,2.0
405,0.6666666666666666,0.20833333333333331,3924.0,2.0
406,0.6666666666666666,0.25,4060.0,9.0
407,0.6666666666666666,0.29166666666666663,4116.0,3.0
408,0.6666666666666666,0.3333333333333333,4222.0,9.0
409,0.6666666666666666,0.375,4301.0,22.0
410,0.6666666666666666,0.41666666666666663,4384.0,13.0
411,0.6666666666666666,0.4583333333333333,4460.0,23.0
412,0.6666666666666666,0.5,4574.0,26.0
413,0.6666666666666666,0.5416666666666666,4567.0,47.0
414,0.6666666666666666,0.5833333333333333,4638.0,44.0
415,0.6666666666666666,0.625,4694.0,46.0
416,0.6666666666666666,0.6666666666666666,4714.0,69.0
417,0.6666666666666666,0.7083333333333333,4684.0,73.0
418,0.6666666666666666,0.75,4552.0,88.0
419,0.6666666666666666,0.7916666666666666,4614.0,91.0
420,0.6666666666666666,0.8333333333333333,4429.0,119.0
421,0.6666666666666666,0.875,4295.0,127.0
422,0.6666666666666666,0.9166666666666666,4140.0,123.0
423,0.6666666666666666,0.9583333333333333,3973.0,154.0
424,0.6666666666666666,1.0,3760.0,144.0
425,0.7083333333333333,0.0,3674.0,0.0
426,0.7083333333333333,0.041666666666666664,3651.0,0.0
427,0.7083333333333333,0.08333333333333333,3797.0,0.0
428,0.7083333333333333,0.125,3890.0,3.0
429,0.7083333333333333,0.16666666666666666,3940.0,2.0
430,0.7083333333333333,0.20833333333333331,4044.0,2.0
431,0.7083333333333333,0.25,4165.0,9.0
432,0.7083333333333333,0.29166666666666663,4226.0,9.0
433,0.7083333333333333,0.3333333333333333,4409.0,4.0
434,0.7083333333333333,0.375,4593.0,13.0
435,0.7083333333333333,0.41666666666666663,4474.0,16.0
436,0.7083333333333333,0.4583333333333333,4646.0,16.0
437,0.7083333333333333,0.5,4688.0,29.0
438,0.7083333333333333,0.5416666666666666,4783.0,33.0
439,0.7083333333333333,0.5833333333333333,4788.0,40.0
440,0.7083333333333333,0.625,4888.0,54.0
441,0.7083333333333333,0.6666666666666666,4826.0,46.0
442,0.7083333333333333,0.7083333333333333,4770.0,75.0
443,0.7083333333333333,0.75,4636.0,79.0
444,0.7083333333333333,0.7916666666666666,4674.0,83.0
445,0.7083333333333333,0.8333333333333333,4590.0,97.0
446,0.7083333333333333,0.875,4435.0,99.0
447,0.7083333333333333,0.9166666666666666,4250.0,130.0
448,0.7083333333333333,0.9583333333333333,4067.0,113.0
449,0.7083333333333333,1.0,3814.0,135.0
450,0.75,0.0,3665.0,0.0
451,0.75,0.041666666666666664,3907.0,0.0
452,0.75,0.08333333333333333,3981.0,0.0
453,0.75,0.125,4140.0,0.0
454,0.75,0.16666666666666666,4128.0,2.0
455,0.75,0.20833333333333331,4348.0,5.0
456,0.75,0.25,4248.0,1.0
457,0.75,0.29166666666666663,4390.0,2.0
458,0.75,0.3333333333333333,4536.0,11.0
459,0.75,0.375,4571.0,13.0
460,0.75,0.41666666666666663,4774.0,14.0
461,0.75,0.4583333333333333,4832.0,13.0
462,0.75,0.5,4943.0,17.0
463,0.75,0.5416666666666666,4949.0,28.0
464,0.75,0.5833333333333333,4995.0,34.0
465,0.75,0.625,4917.0,50.0
466,0.75,0.6666666666666666,4945.0,40.0
467,0.75,0.7083333333333333,4911.0,49.0
468,0.75,0.75,4849.0,62.0
469,0.75,0.7916666666666666,4784.0,80.0
470,0.75,0.8333333333333333,4704.0,76.0
471,0.75,0.875,4575.0,88.0
472,0.75,0.9166666666666666,4408.0,108.0
473,0.75,0.9583333333333333,4183.0,112.0
474,0.75,1.0,3894.0,119.0
475,0.7916666666666666,0.0,3947.0,0.0
476,0.7916666666666666,0.041666666666666664,3887.0,2.0
477,0.7916666666666666,0.08333333333333333,4136.0,1.0
478,0.7916666666666666,0.125,4191.0,3.0
479,0.7916666666666666,0.16666666666666666,4335.0,2.0
480,0.7916666666666666,0.20833333333333331,4496.0,2.0
481,0.7916666666666666,0.25,4414.0,5.0
482,0.7916666666666666,0.29166666666666663,4609.0,6.0
483,0.7916666666666666,0.3333333333333333,4709.0,7.0
484,0.7916666666666666,0.375,4744.0,13.0
485,0.7916666666666666,0.41666666666666663,4818.0,14.0
486,0.7916666666666666,0.4583333333333333,4937.0,16.0
487,0.7916666666666666,0.5,5027.0,21.0
488,0.7916666666666666,0.5416666666666666,5063.0,36.0
489,0.7916666666666666,0.5833333333333333,5048.0,30.0
490,0.7916666666666666,0.625,5074.0,31.0
491,0.7916666666666666,0.6666666666666666,5049.0,58.0
492,0.7916666666666666,0.7083333333333333,5081.0,51.0
493,0.7916666666666666,0.75,4996.0,58.0
494,0.7916666666666666,0.7916666666666666,4986.0,66.0
495,0.7916666666666666,0.8333333333333333,4682.0,66.0
496,0.7916666666666666,0.875,4589.0,95.0
497,0.7916666666666666,0.9166666666666666,4411.0,88.0
498,0.7916666666666666,0.9583333333333333,4281.0,114.0
499,0.7916666666666666,1.0,4059.0,97.0
500,0.8333333333333333,0.0,4060.0,0.0
501,0.8333333333333333,0.041666666666666664,4152.0,0.0
502,0.8333333333333333,0.08333333333333333,4275.0,0.0
503,0.8333333333333333,0.125,4368.0,1.0
504,0.8333333333333333,0.16666666666666666,4487.0,0.0
505,0.8333333333333333,0.20833333333333331,4422.0,4.0
506,0.8333333333333333,0.25,4612.0,4.0
507,0.8333333333333333,0.29166666666666663,4744.0,5.0
508,0.8333333333333333,0.3333333333333333,4757.0,5.0
509,0.8333333333333333,0.375,4938.0,8.0
510,0.8333333333333333,0.41666666666666663,4886.0,8.0
511,0.8333333333333333,0.4583333333333333,5069.0,12.0
512,0.8333333333333333,0.5,5226.0,22.0
513,0.8333333333333333,0.5416666666666666,5199.0,23.0
514,0.8333333333333333,0.5833333333333333,5159.0,31.0
515,0.8333333333333333,0.625,5306.0,31.0
516,0.8333333333333333,0.6666666666666666,5105.0,34.0
517,0.8333333333333333,0.7083333333333333,5036.0,38.0
518,0.8333333333333333,0.75,4996.0,53.0
519,0.8333333333333333,0.7916666666666666,5085.0,66.0
520,0.8333333333333333,0.8333333333333333,4849.0,53.0
521,0.8333333333333333,0.875,4689.0,77.0
522,0.8333333333333333,0.9166666666666666,4592.0,61.0
523,0.8333333333333333,0.9583333333333333,4401.0,64.0
524,0.8333333333333333,1.0,4211.0,84.0
525,0.875,0.0,4140.0,1.0
526,0.875,0.041666666666666664,4318.0,0.0
527,0.875,0.08333333333333333,4398.0,2.0
528,0.875,0.125,4512.0,0.0
529,0.875,0.16666666666666666,4589.0,1.0
530,0.875,0.20833333333333331,4626.0,6.0
531,0.875,0.25,4726.0,1.0
532,0.875,0.29166666666666663,4868.0,5.0
533,0.875,0.3333333333333333,4948.0,4.0
534,0.875,0.375,5047.0,12.0
535,0.875,0.41666666666666663,5086.0,14.0
536,0.875,0.4583333333333333,5188.0,11.0
537,0.875,0.5,5236.0,20.0
538,0.875,0.5416666666666666,5248.0,12.0
539,0.875,0.5833333333333333,5254.0,26.0
540,0.875,0.625,5343.0,35.0
541,0.875,0.6666666666666666,5270.0,34.0
542,0.875,0.7083333333333333,5162.0,49.0
543,0.875,0.75,5141.0,38.0
544,0.875,0.7916666666666666,5115.0,53.0
545,0.875,0.8333333333333333,5031.0,56.0
546,0.875,0.875,4782.0,60.0
547,0.875,0.9166666666666666,4640.0,66.0
548,0.875,0.9583333333333333,4516.0,56.0
