,player_type,player,result
2243,nice,0,win via score
2244,nice,0,win via score
2245,nice,0,win via score
2246,rand,3,win via score
2247,rand,3,win via score
2248,rand,2,win via score
2249,rand,3,win via score
2250,rand,3,win via score
2251,nice,0,win via score
2252,nice,0,win via score
2253,nice,0,win via score
2254,rand,3,win via score
2255,rand,2,win via score
2256,nice,0,win via score
2257,nice,0,win via score
2258,rand,2,win via score
2259,rand,2,win via score
2260,rand,2,win via score
2261,rand,2,win via score
2262,rand,2,win via score
2263,nice,0,win via score
2264,rand,3,win via score
2265,rand,2,win via score
2266,rand,3,win via score
2267,rand,2,win via score
2268,rand,3,win via score
2269,nice,0,win via score
2270,nice,0,win via score
2271,nice,0,win via score
2272,nice,0,win via score
2273,nice,0,win via score
2274,rand,3,win via score
2275,rand,3,win via score
2276,nice,0,win via score
2277,nice,0,win via score
2278,nice,0,win via score
2279,rand,3,win via score
2280,nice,0,win via score
2281,nice,0,win via score
2282,nice,0,win via score
2283,rand,2,win via score
2284,nice,0,win via score
2285,nice,0,win via score
2286,nice,0,win via score
2287,nice,0,win via score
2288,nice,0,win via score
2289,nice,0,win via score
2290,rand,2,win via score
2291,rand,3,win via score
2292,nice,0,win via score
2293,nice,0,win via score
2294,nice,0,win via score
2295,nice,0,win via score
2296,rand,3,win via score
2297,rand,3,win via score
2298,rand,2,win via score
2299,rand,3,win via score
2300,nice,0,win via score
2301,nice,0,win via score
2302,rand,3,win via score
2303,nice,0,win via score
2304,nice,0,win via score
2305,nice,0,win via score
2306,rand,3,win via score
2307,rand,2,win via score
2308,rand,3,win via score
2309,nice,0,win via score
2310,nice,0,win via score
2311,rand,2,win via score
2312,nice,0,win via score
2313,nice,0,win via score
2314,nice,0,win via score
2315,rand,2,win via score
2316,nice,0,win via score
2317,rand,2,win via score
2318,rand,2,win via score
2319,nice,0,win via score
2320,rand,3,win via score
2321,rand,3,win via score
2322,nice,0,win via score
2323,nice,0,win via score
2324,rand,3,win via score
2325,rand,2,win via score
2326,nice,0,win via score
2327,nice,0,win via score
2328,rand,3,win via score
2329,nice,0,win via score
2330,rand,3,win via score
2331,rand,3,win via score
2332,rand,2,win via score
2333,rand,2,win via score
2334,nice,0,win via score
2335,nice,0,win via score
2336,nice,0,win via score
2337,nice,0,win via score
2338,rand,3,win via score
2339,rand,2,win via score
2340,nice,0,win via score
2341,rand,3,win via score
2342,rand,3,win via score
2343,rand,3,win via score
2344,rand,3,win via score
2345,rand,3,win via score
2346,rand,2,win via score
2347,rand,3,win via score
2348,rand,3,win via score
2349,rand,3,win via score
2350,rand,2,win via score
2351,rand,3,win via score
2352,nice,0,win via score
2353,nice,0,win via score
2354,nice,0,win via score
2355,rand,2,win via score
2356,rand,2,win via score
2357,rand,2,win via score
2358,nice,0,win via score
2359,rand,3,win via score
2360,nice,0,win via score
2361,nice,0,win via score
2362,nice,0,win via score
2363,rand,2,win via score
2364,nice,0,win via score
2365,rand,2,win via score
2366,rand,3,win via score
2367,rand,2,win via score
2368,rand,2,win via score
2369,rand,2,win via score
2370,nice,0,win via score
2371,nice,0,win via score
2372,nice,0,win via score
2373,nice,0,win via score
2374,rand,3,win via score
2375,nice,0,win via score
2376,nice,0,win via score
2377,rand,2,win via score
2378,rand,3,win via score
2379,nice,0,win via score
2380,nice,0,win via score
2381,rand,2,win via score
2382,rand,3,win via score
2383,nice,0,win via score
2384,rand,3,win via score
2385,rand,3,win via score
2386,rand,2,win via score
2387,nice,0,win via score
2388,nice,0,win via score
2389,nice,0,win via score
2390,nice,0,win via score
2391,rand,3,win via score
2392,nice,0,win via score
2393,nice,0,win via score
2394,nice,0,win via score
2395,rand,2,win via score
2396,rand,2,win via score
2397,nice,0,win via score
2398,nice,0,win via score
2399,rand,2,win via score
2400,rand,3,win via score
2401,nice,0,win via score
2402,rand,3,win via score
2403,rand,3,win via score
2404,nice,0,win via score
2405,nice,0,win via score
2406,rand,3,win via score
2407,nice,0,win via score
2408,rand,2,win via score
2409,nice,0,win via score
2410,rand,2,win via score
2411,nice,0,win via score
2412,rand,2,win via score
2413,nice,0,win via score
2414,nice,0,win via score
2415,rand,2,win via score
2416,nice,0,win via score
2417,nice,0,win via score
2418,nice,0,win via score
2419,rand,2,win via score
2420,rand,3,win via score
2421,nice,0,win via score
2422,rand,3,win via score
2423,rand,3,win via score
2424,nice,0,win via score
2425,rand,2,win via score
2426,nice,0,win via score
2427,nice,0,win via score
2428,nice,0,win via score
2429,nice,0,win via score
2430,nice,0,win via score
2431,rand,3,win via score
2432,nice,0,win via score
2433,rand,2,win via score
2434,rand,3,win via score
2435,nice,0,win via score
2436,nice,0,win via score
2437,rand,2,win via score
2438,nice,0,win via score
2439,nice,0,win via score
2440,nice,0,win via score
2441,rand,3,win via score
2442,rand,3,win via score
2443,rand,2,win via score
2444,rand,2,win via score
2445,nice,0,win via score
2446,nice,0,win via score
2447,nice,0,win via score
2448,rand,3,win via score
2449,nice,0,win via score
2450,rand,3,win via score
2451,rand,2,win via score
2452,rand,2,win via score
2453,nice,0,win via score
2454,nice,0,win via score
2455,nice,0,win via score
2456,nice,0,win via score
2457,rand,2,win via score
2458,rand,2,win via score
2459,rand,3,win via score
2460,rand,3,win via score
2461,nice,0,win via score
2462,nice,0,win via score
2463,rand,2,win via score
2464,rand,3,win via score
2465,rand,2,win via score
2466,rand,3,win via score
2467,nice,0,win via score
2468,nice,0,win via score
2469,nice,0,win via score
2470,nice,0,win via score
2471,rand,3,win via score
2472,nice,0,win via score
2473,rand,3,win via score
2474,rand,2,win via score
2475,rand,3,win via score
2476,rand,3,win via score
2477,rand,3,win via score
2478,nice,0,win via score
2479,rand,3,win via score
2480,rand,3,win via score
2481,nice,0,win via score
2482,rand,3,win via score
2483,nice,0,win via score
2484,rand,2,win via score
2485,nice,0,win via score
2486,rand,3,win via score
2487,rand,3,win via score
2488,nice,0,win via score
2489,nice,0,win via score
2490,rand,3,win via score
2491,nice,0,win via score
2492,nice,0,win via score
2493,nice,0,win via score
2494,rand,3,win via score
2495,nice,0,win via score
2496,nice,0,win via score
2497,nice,0,win via score
2498,rand,2,win via score
2499,nice,0,win via score
2500,rand,2,win via score
2501,rand,2,win via score
2502,rand,2,win via score
2503,rand,2,win via score
2504,nice,0,win via score
2505,rand,3,win via score
2506,rand,2,win via score
2507,rand,2,win via score
2508,rand,3,win via score
2509,nice,0,win via score
2510,rand,2,win via score
2511,nice,0,win via score
2512,rand,3,win via score
2513,rand,2,win via score
2514,rand,2,win via score
2515,nice,0,win via score
2516,rand,3,win via score
2517,rand,3,win via score
2518,rand,2,win via score
2519,rand,3,win via score
2520,rand,3,win via score
2521,nice,0,win via score
2522,rand,3,win via score
2523,rand,2,win via score
2524,nice,0,win via score
2525,rand,3,win via score
2526,nice,0,win via score
2527,nice,0,win via score
2528,nice,0,win via score
2529,nice,0,win via score
2530,rand,2,win via score
2531,nice,0,win via score
2532,nice,0,win via score
2533,rand,3,win via score
2534,rand,2,win via score
2535,rand,2,win via score
2536,rand,3,win via score
2537,rand,2,win via score
2538,rand,3,win via score
2539,nice,0,win via score
2540,rand,2,win via score
2541,rand,3,win via score
2542,rand,3,win via score
2543,nice,0,win via score
2544,nice,0,win via score
2545,nice,0,win via score
2546,rand,2,win via score
2547,rand,2,win via score
2548,nice,0,win via score
2549,nice,0,win via score
2550,rand,3,win via score
2551,nice,0,win via score
2552,rand,2,win via score
2553,rand,2,win via score
2554,nice,0,win via score
2555,rand,2,win via score
2556,nice,0,win via score
2557,rand,2,win via score
2558,rand,2,win via score
2559,rand,2,win via score
2560,nice,0,win via score
2561,rand,3,win via score
2562,rand,2,win via score
2563,rand,2,win via score
2564,nice,0,win via score
2565,nice,0,win via score
2566,nice,0,win via score
2567,nice,0,win via score
2568,rand,3,win via score
2569,nice,0,win via score
2570,rand,2,win via score
2571,nice,0,win via score
2572,nice,0,win via score
2573,rand,2,win via score
2574,rand,3,win via score
2575,rand,2,win via score
2576,nice,0,win via score
2577,nice,0,win via score
2578,nice,0,win via score
2579,rand,2,win via score
2580,nice,0,win via score
2581,nice,0,win via score
2582,rand,3,win via score
2583,rand,2,win via score
2584,rand,3,win via score
2585,rand,3,win via score
2586,nice,0,win via score
2587,rand,2,win via score
2588,nice,0,win via score
2589,nice,0,win via score
2590,rand,2,win via score
2591,rand,2,win via score
2592,nice,0,win via score
2593,nice,0,win via score
2594,nice,0,win via score
2595,nice,0,win via score
2596,rand,2,win via score
2597,rand,2,win via score
2598,rand,2,win via score
2599,nice,0,win via score
2600,rand,3,win via score
2601,rand,3,win via score
2602,rand,3,win via score
2603,nice,0,win via score
2604,rand,3,win via score
2605,rand,3,win via score
2606,rand,3,win via score
2607,nice,0,win via score
2608,nice,0,win via score
2609,rand,3,win via score
2610,nice,0,win via score
2611,rand,2,win via score
2612,nice,0,win via score
2613,rand,3,win via score
2614,rand,2,win via score
2615,rand,3,win via score
2616,rand,2,win via score
2617,nice,0,win via score
2618,rand,2,win via score
2619,rand,2,win via score
2620,nice,0,win via score
2621,rand,3,win via score
2622,rand,3,win via score
2623,nice,0,win via score
2624,rand,3,win via score
2625,nice,0,win via score
2626,nice,0,win via score
2627,nice,0,win via score
2628,nice,0,win via score
2629,nice,0,win via score
2630,rand,2,win via score
2631,rand,3,win via score
2632,rand,3,win via score
2633,nice,0,win via score
2634,nice,0,win via score
2635,rand,3,win via score
2636,rand,3,win via score
2637,nice,0,win via score
2638,nice,0,win via score
2639,nice,0,win via score
2640,nice,0,win via score
2641,nice,0,win via score
2642,nice,0,win via score
2643,rand,2,win via score
2644,rand,2,win via score
2645,rand,3,win via score
2646,rand,3,win via score
2647,rand,2,win via score
2648,nice,0,win via score
2649,nice,0,win via score
2650,nice,0,win via score
2651,rand,2,win via score
2652,nice,0,win via score
2653,nice,0,win via score
2654,nice,0,win via score
2655,nice,0,win via score
2656,rand,2,win via score
2657,rand,3,win via score
2658,nice,0,win via score
2659,rand,3,win via score
2660,nice,0,win via score
2661,rand,2,win via score
2662,nice,0,win via score
2663,nice,0,win via score
2664,nice,0,win via score
2665,nice,0,win via score
2666,rand,2,win via score
2667,nice,0,win via score
2668,nice,0,win via score
2669,rand,2,win via score
2670,rand,2,win via score
2671,nice,0,win via score
2672,nice,0,win via score
2673,rand,2,win via score
2674,rand,2,win via score
2675,rand,3,win via score
2676,rand,3,win via score
2677,rand,3,win via score
2678,nice,0,win via score
2679,rand,2,win via score
2680,rand,2,win via score
2681,rand,2,win via score
2682,nice,0,win via score
2683,rand,3,win via score
2684,rand,2,win via score
2685,nice,0,win via score
2686,rand,2,win via score
2687,nice,0,win via score
2688,rand,3,win via score
2689,nice,0,win via score
2690,rand,3,win via score
2691,nice,0,win via score
2692,nice,0,win via score
2693,rand,2,win via score
2694,rand,2,win via score
2695,nice,0,win via score
2696,rand,2,win via score
2697,rand,2,win via score
2698,rand,3,win via score
2699,rand,3,win via score
2700,nice,0,win via score
2701,nice,0,win via score
2702,rand,3,win via score
2703,nice,0,win via score
2704,rand,2,win via score
2705,rand,3,win via score
2706,nice,0,win via score
2707,rand,2,win via score
2708,nice,0,win via score
2709,rand,3,win via score
2710,rand,3,win via score
2711,rand,2,win via score
2712,rand,3,win via score
2713,nice,0,win via score
2714,nice,0,win via score
2715,nice,0,win via score
2716,nice,0,win via score
2717,rand,2,win via score
2718,nice,0,win via score
2719,nice,0,win via score
2720,rand,3,win via score
2721,nice,0,win via score
2722,rand,2,win via score
2723,nice,0,win via score
2724,nice,0,win via score
2725,rand,3,win via score
2726,rand,2,win via score
2727,rand,3,win via score
2728,rand,3,win via score
2729,rand,3,win via score
2730,nice,0,win via score
2731,rand,3,win via score
2732,rand,3,win via score
2733,nice,0,win via score
2734,rand,2,win via score
2735,nice,0,win via score
2736,nice,0,win via score
2737,nice,0,win via score
2738,rand,3,win via score
2739,nice,0,win via score
2740,rand,3,win via score
2741,nice,0,win via score
2742,nice,0,win via score
2743,nice,0,win via score
2744,rand,2,win via score
2745,rand,2,win via score
2746,nice,0,win via score
2747,nice,0,win via score
2748,rand,3,win via score
2749,nice,0,win via score
2750,rand,3,win via score
2751,nice,0,win via score
2752,rand,3,win via score
2753,rand,2,win via score
2754,nice,0,win via score
2755,nice,0,win via score
2756,rand,2,win via score
2757,rand,3,win via score
2758,rand,3,win via score
2759,nice,0,win via score
2760,nice,0,win via score
2761,nice,0,win via score
2762,rand,2,win via score
2763,rand,2,win via score
2764,nice,0,win via score
2765,nice,0,win via score
2766,nice,0,win via score
2767,rand,2,win via score
2768,rand,3,win via score
2769,rand,2,win via score
2770,nice,0,win via score
2771,rand,2,win via score
2772,rand,2,win via score
2773,nice,0,win via score
2774,nice,0,win via score
2775,nice,0,win via score
2776,nice,0,win via score
2777,nice,0,win via score
2778,nice,0,win via score
2779,nice,0,win via score
2780,nice,0,win via score
2781,nice,0,win via score
2782,rand,3,win via score
2783,rand,3,win via score
2784,rand,2,win via score
2785,nice,0,win via score
2786,nice,0,win via score
2787,rand,3,win via score
2788,nice,0,win via score
2789,nice,0,win via score
2790,rand,3,win via score
2791,nice,0,win via score
2792,nice,0,win via score
2793,rand,3,win via score
2794,nice,0,win via score
2795,nice,0,win via score
2796,nice,0,win via score
2797,rand,3,win via score
2798,rand,2,win via score
2799,nice,0,win via score
2800,nice,0,win via score
2801,nice,0,win via score
2802,nice,0,win via score
2803,rand,3,win via score
2804,nice,0,win via score
2805,nice,0,win via score
2806,rand,2,win via score
2807,nice,0,win via score
2808,nice,0,win via score
2809,nice,0,win via score
2810,nice,0,win via score
2811,rand,2,win via score
2812,rand,2,win via score
2813,nice,0,win via score
2814,nice,0,win via score
2815,rand,2,win via score
2816,nice,0,win via score
2817,rand,3,win via score
2818,nice,0,win via score
2819,nice,0,win via score
2820,nice,0,win via score
2821,nice,0,win via score
2822,nice,0,win via score
2823,nice,0,win via score
2824,nice,0,win via score
2825,nice,0,win via score
2826,nice,0,win via score
2827,rand,3,win via score
2828,nice,0,win via score
2829,nice,0,win via score
2830,nice,0,win via score
2831,nice,0,win via score
2832,nice,0,win via score
2833,rand,2,win via score
2834,nice,0,win via score
2835,nice,0,win via score
2836,rand,3,win via score
2837,rand,3,win via score
2838,rand,2,win via score
2839,rand,2,win via score
2840,nice,0,win via score
2841,rand,3,win via score
2842,rand,2,win via score
2843,rand,3,win via score
2844,rand,2,win via score
2845,nice,0,win via score
2846,nice,0,win via score
2847,rand,2,win via score
2848,rand,2,win via score
2849,nice,0,win via score
2850,nice,0,win via score
2851,nice,0,win via score
2852,rand,2,win via score
2853,nice,0,win via score
2854,nice,0,win via score
2855,nice,0,win via score
2856,rand,2,win via score
2857,rand,2,win via score
2858,rand,3,win via score
2859,nice,0,win via score
2860,rand,2,win via score
2861,nice,0,win via score
2862,rand,2,win via score
2863,nice,0,win via score
2864,rand,3,win via score
2865,rand,3,win via score
2866,rand,2,win via score
2867,nice,0,win via score
2868,rand,2,win via score
2869,rand,3,win via score
2870,nice,0,win via score
2871,rand,3,win via score
2872,rand,3,win via score
2873,nice,0,win via score
2874,rand,2,win via score
2875,nice,0,win via score
2876,rand,3,win via score
2877,rand,3,win via score
2878,rand,3,win via score
2879,nice,0,win via score
2880,nice,0,win via score
2881,nice,0,win via score
2882,rand,3,win via score
2883,rand,2,win via score
2884,rand,3,win via score
2885,nice,0,win via score
2886,rand,2,win via score
2887,nice,0,win via score
2888,nice,0,win via score
2889,rand,3,win via score
2890,rand,3,win via score
2891,rand,2,win via score
2892,rand,2,win via score
2893,rand,3,win via score
2894,rand,2,win via score
2895,nice,0,win via score
2896,nice,0,win via score
2897,nice,0,win via score
2898,nice,0,win via score
2899,nice,0,win via score
2900,nice,0,win via score
2901,rand,3,win via score
2902,rand,3,win via score
2903,rand,3,win via score
2904,nice,0,win via score
2905,nice,0,win via score
2906,nice,0,win via score
2907,rand,3,win via score
2908,nice,0,win via score
2909,rand,3,win via score
2910,nice,0,win via score
2911,nice,0,win via score
2912,rand,3,win via score
2913,nice,0,win via score
2914,rand,3,win via score
2915,rand,2,win via score
2916,nice,0,win via score
2917,nice,0,win via score
2918,nice,0,win via score
2919,nice,0,win via score
2920,rand,2,win via score
2921,nice,0,win via score
2922,rand,2,win via score
2923,nice,0,win via score
2924,rand,3,win via score
2925,rand,2,win via score
2926,rand,3,win via score
2927,nice,0,win via score
2928,rand,2,win via score
2929,nice,0,win via score
2930,rand,3,win via score
2931,rand,3,win via score
2932,rand,3,win via score
2933,rand,3,win via score
2934,rand,2,win via score
2935,nice,0,win via score
2936,rand,3,win via score
2937,rand,2,win via score
2938,rand,3,win via score
2939,rand,2,win via score
2940,rand,2,win via score
2941,nice,0,win via score
2942,nice,0,win via score
2943,rand,3,win via score
2944,nice,0,win via score
2945,nice,0,win via score
2946,nice,0,win via score
2947,nice,0,win via score
2948,nice,0,win via score
2949,rand,2,win via score
2950,rand,3,win via score
2951,nice,0,win via score
2952,rand,3,win via score
2953,nice,0,win via score
2954,nice,0,win via score
2955,nice,0,win via score
2956,nice,0,win via score
2957,rand,3,win via score
2958,rand,3,win via score
2959,nice,0,win via score
2960,nice,0,win via score
2961,nice,0,win via score
2962,rand,2,win via score
2963,nice,0,win via score
2964,nice,0,win via score
2965,nice,0,win via score
2966,nice,0,win via score
2967,nice,0,win via score
2968,rand,3,win via score
2969,rand,3,win via score
2970,nice,0,win via score
2971,rand,2,win via score
2972,nice,0,win via score
2973,nice,0,win via score
2974,nice,0,win via score
2975,nice,0,win via score
2976,rand,3,win via score
2977,nice,0,win via score
2978,rand,3,win via score
2979,nice,0,win via score
2980,rand,3,win via score
2981,nice,0,win via score
2982,nice,0,win via score
2983,nice,0,win via score
2984,nice,0,win via score
2985,nice,0,win via score
2986,nice,0,win via score
2987,rand,3,win via score
2988,rand,2,win via score
2989,nice,0,win via score
2990,nice,0,win via score
2991,rand,3,win via score
2992,nice,0,win via score
2993,nice,0,win via score
2994,nice,0,win via score
2995,rand,3,win via score
2996,rand,3,win via score
2997,rand,2,win via score
2998,rand,3,win via score
2999,rand,2,win via score
3000,nice,0,win via score
3001,nice,0,win via score
3002,rand,2,win via score
3003,rand,2,win via score
3004,nice,0,win via score
3005,rand,3,win via score
3006,rand,2,win via score
3007,rand,3,win via score
3008,nice,0,win via score
3009,rand,2,win via score
3010,rand,3,win via score
3011,rand,3,win via score
3012,nice,0,win via score
3013,nice,0,win via score
3014,rand,2,win via score
3015,rand,3,win via score
3016,rand,3,win via score
3017,rand,3,win via score
3018,rand,3,win via score
3019,rand,3,win via score
3020,nice,0,win via score
3021,rand,2,win via score
3022,nice,0,win via score
3023,rand,2,win via score
3024,rand,2,win via score
3025,rand,3,win via score
3026,nice,0,win via score
3027,rand,2,win via score
3028,rand,2,win via score
3029,nice,0,win via score
3030,nice,0,win via score
3031,nice,0,win via score
3032,rand,2,win via score
3033,rand,2,win via score
3034,rand,2,win via score
3035,nice,0,win via score
3036,rand,2,win via score
3037,rand,3,win via score
3038,rand,3,win via score
3039,nice,0,win via score
3040,rand,3,win via score
3041,rand,3,win via score
3042,nice,0,win via score
3043,nice,0,win via score
3044,nice,0,win via score
3045,rand,3,win via score
3046,nice,0,win via score
3047,nice,0,win via score
3048,nice,0,win via score
3049,rand,3,win via score
3050,rand,2,win via score
3051,nice,0,win via score
3052,rand,3,win via score
3053,rand,3,win via score
3054,rand,2,win via score
3055,nice,0,win via score
3056,nice,0,win via score
3057,rand,2,win via score
3058,rand,2,win via score
3059,nice,0,win via score
3060,nice,0,win via score
3061,nice,0,win via score
3062,nice,0,win via score
3063,rand,3,win via score
3064,rand,2,win via score
3065,nice,0,win via score
3066,rand,3,win via score
3067,rand,2,win via score
3068,rand,3,win via score
3069,nice,0,win via score
3070,nice,0,win via score
3071,rand,3,win via score
3072,rand,2,win via score
3073,nice,0,win via score
3074,rand,3,win via score
3075,rand,3,win via score
3076,rand,2,win via score
3077,nice,0,win via score
3078,rand,3,win via score
3079,rand,3,win via score
3080,nice,0,win via score
3081,rand,3,win via score
3082,rand,2,win via score
3083,rand,3,win via score
3084,rand,3,win via score
3085,rand,2,win via score
3086,rand,2,win via score
3087,rand,2,win via score
3088,rand,3,win via score
3089,rand,3,win via score
3090,nice,0,win via score
3091,rand,2,win via score
3092,nice,0,win via score
3093,nice,0,win via score
3094,nice,0,win via score
3095,nice,0,win via score
3096,rand,2,win via score
3097,nice,0,win via score
3098,nice,0,win via score
3099,nice,0,win via score
3100,rand,3,win via score
3101,nice,0,win via score
3102,nice,0,win via score
3103,rand,2,win via score
3104,rand,2,win via score
3105,nice,0,win via score
3106,nice,0,win via score
3107,nice,0,win via score
3108,rand,3,win via score
3109,nice,0,win via score
3110,nice,0,win via score
3111,rand,3,win via score
3112,nice,0,win via score
3113,rand,2,win via score
3114,nice,0,win via score
3115,nice,0,win via score
3116,nice,0,win via score
3117,rand,2,win via score
3118,rand,3,win via score
3119,rand,3,win via score
3120,nice,0,win via score
3121,nice,0,win via score
3122,rand,2,win via score
3123,nice,0,win via score
3124,rand,3,win via score
3125,rand,2,win via score
3126,rand,2,win via score
3127,rand,3,win via score
3128,rand,3,win via score
3129,rand,3,win via score
3130,nice,0,win via score
3131,nice,0,win via score
3132,nice,0,win via score
3133,rand,2,win via score
3134,mean,1,win via elim
3135,nice,0,win via score
3136,rand,3,win via score
3137,nice,0,win via score
3138,rand,3,win via score
3139,nice,0,win via score
3140,nice,0,win via score
3141,rand,3,win via score
3142,nice,0,win via score
3143,rand,3,win via score
3144,nice,0,win via score
3145,rand,3,win via score
3146,rand,2,win via score
3147,nice,0,win via score
3148,rand,3,win via score
3149,rand,2,win via score
3150,nice,0,win via score
3151,rand,2,win via score
3152,nice,0,win via score
3153,rand,2,win via score
3154,nice,0,win via score
3155,nice,0,win via score
3156,nice,0,win via score
3157,rand,3,win via score
3158,nice,0,win via score
3159,rand,3,win via score
3160,nice,0,win via score
3161,rand,3,win via score
3162,rand,2,win via score
3163,rand,2,win via score
3164,nice,0,win via score
3165,nice,0,win via score
3166,nice,0,win via score
3167,nice,0,win via score
3168,rand,2,win via score
3169,nice,0,win via score
3170,nice,0,win via score
3171,rand,2,win via score
3172,rand,3,win via score
3173,rand,2,win via score
3174,rand,2,win via score
3175,nice,0,win via score
3176,rand,2,win via score
3177,nice,0,win via score
3178,nice,0,win via score
3179,nice,0,win via score
3180,nice,0,win via score
3181,rand,3,win via score
3182,rand,2,win via score
3183,nice,0,win via score
3184,rand,3,win via score
3185,rand,2,win via score
3186,rand,2,win via score
3187,rand,2,win via score
3188,nice,0,win via score
3189,rand,2,win via score
3190,rand,3,win via score
3191,nice,0,win via score
3192,rand,2,win via score
3193,rand,3,win via score
3194,nice,0,win via score
3195,rand,2,win via score
3196,rand,2,win via score
3197,nice,0,win via score
3198,rand,3,win via score
3199,nice,0,win via score
3200,rand,2,win via score
3201,nice,0,win via score
3202,rand,3,win via score
3203,rand,2,win via score
3204,nice,0,win via score
3205,rand,3,win via score
3206,nice,0,win via score
3207,nice,0,win via score
3208,nice,0,win via score
3209,rand,2,win via score
3210,rand,3,win via score
3211,nice,0,win via score
3212,rand,2,win via score
3213,rand,3,win via score
3214,rand,2,win via score
3215,nice,0,win via score
3216,rand,3,win via score
3217,nice,0,win via score
3218,nice,0,win via score
3219,nice,0,win via score
3220,nice,0,win via score
3221,rand,2,win via score
3222,rand,2,win via score
3223,nice,0,win via score
3224,rand,3,win via score
3225,rand,2,win via score
3226,rand,3,win via score
3227,rand,3,win via score
3228,nice,0,win via score
3229,rand,2,win via score
3230,nice,0,win via score
3231,rand,2,win via score
3232,rand,2,win via score
3233,nice,0,win via score
3234,nice,0,win via score
3235,nice,0,win via score
3236,rand,2,win via score
3237,nice,0,win via score
3238,nice,0,win via score
3239,rand,3,win via score
3240,rand,3,win via score
3241,nice,0,win via score
3242,nice,0,win via score
3243,rand,3,win via score
3244,rand,2,win via score
3245,nice,0,win via score
3246,rand,3,win via score
3247,rand,2,win via score
3248,nice,0,win via score
3249,nice,0,win via score
3250,rand,3,win via score
3251,nice,0,win via score
3252,rand,2,win via score
3253,nice,0,win via score
3254,nice,0,win via score
3255,rand,2,win via score
3256,nice,0,win via score
3257,nice,0,win via score
3258,rand,2,win via score
3259,nice,0,win via score
3260,rand,2,win via score
3261,nice,0,win via score
3262,nice,0,win via score
3263,rand,3,win via score
3264,nice,0,win via score
3265,rand,2,win via score
3266,nice,0,win via score
3267,rand,2,win via score
3268,nice,0,win via score
3269,rand,2,win via score
3270,nice,0,win via score
3271,nice,0,win via score
3272,nice,0,win via score
3273,nice,0,win via score
3274,rand,2,win via score
3275,nice,0,win via score
3276,nice,0,win via score
3277,rand,2,win via score
3278,rand,2,win via score
3279,nice,0,win via score
3280,nice,0,win via score
3281,rand,2,win via score
3282,rand,3,win via score
3283,nice,0,win via score
3284,nice,0,win via score
3285,nice,0,win via score
3286,rand,3,win via score
3287,rand,3,win via score
3288,rand,3,win via score
3289,rand,3,win via score
3290,rand,3,win via score
3291,nice,0,win via score
3292,nice,0,win via score
3293,nice,0,win via score
3294,nice,0,win via score
3295,rand,3,win via score
3296,nice,0,win via score
3297,nice,0,win via score
3298,rand,3,win via score
3299,nice,0,win via score
3300,rand,2,win via score
3301,rand,3,win via score
3302,rand,2,win via score
3303,rand,2,win via score
3304,rand,3,win via score
3305,nice,0,win via score
3306,nice,0,win via score
3307,nice,0,win via score
3308,nice,0,win via score
3309,rand,3,win via score
3310,rand,2,win via score
3311,nice,0,win via score
3312,nice,0,win via score
3313,nice,0,win via score
3314,nice,0,win via score
3315,rand,3,win via score
3316,rand,3,win via score
3317,rand,2,win via score
3318,rand,3,win via score
3319,nice,0,win via score
3320,nice,0,win via score
3321,nice,0,win via score
3322,nice,0,win via score
3323,rand,3,win via score
3324,nice,0,win via score
3325,rand,2,win via score
3326,rand,2,win via score
3327,nice,0,win via score
3328,nice,0,win via score
3329,rand,3,win via score
3330,rand,2,win via score
3331,nice,0,win via score
3332,rand,3,win via score
3333,nice,0,win via score
3334,nice,0,win via score
3335,nice,0,win via score
3336,rand,2,win via score
3337,rand,2,win via score
3338,nice,0,win via score
3339,nice,0,win via score
3340,nice,0,win via score
3341,rand,2,win via score
3342,rand,2,win via score
3343,rand,2,win via score
3344,nice,0,win via score
3345,nice,0,win via score
3346,rand,3,win via score
3347,nice,0,win via score
3348,nice,0,win via score
3349,rand,2,win via score
3350,nice,0,win via score
3351,rand,2,win via score
3352,nice,0,win via score
3353,rand,3,win via score
3354,nice,0,win via score
3355,nice,0,win via score
3356,nice,0,win via score
3357,rand,3,win via score
3358,nice,0,win via score
3359,nice,0,win via score
3360,nice,0,win via score
3361,nice,0,win via score
3362,nice,0,win via score
3363,rand,3,win via score
3364,rand,2,win via score
3365,rand,3,win via score
3366,rand,3,win via score
3367,rand,3,win via score
3368,nice,0,win via score
3369,rand,3,win via score
3370,nice,0,win via score
3371,nice,0,win via score
3372,nice,0,win via score
3373,rand,3,win via score
3374,rand,3,win via score
3375,nice,0,win via score
3376,nice,0,win via score
3377,rand,2,win via score
3378,nice,0,win via score
3379,nice,0,win via score
3380,nice,0,win via score
3381,nice,0,win via score
3382,nice,0,win via score
3383,nice,0,win via score
3384,rand,3,win via score
3385,nice,0,win via score
3386,nice,0,win via score
3387,nice,0,win via score
3388,nice,0,win via score
3389,nice,0,win via score
3390,nice,0,win via score
3391,rand,3,win via score
3392,rand,2,win via score
3393,rand,3,win via score
3394,rand,2,win via score
3395,rand,3,win via score
3396,rand,2,win via score
3397,rand,3,win via score
3398,nice,0,win via score
3399,rand,3,win via score
3400,nice,0,win via score
3401,nice,0,win via score
3402,nice,0,win via score
3403,nice,0,win via score
3404,nice,0,win via score
3405,rand,3,win via score
3406,rand,2,win via score
3407,rand,3,win via score
