,player_type,player,result
561,nice,0,win via score
562,rand,3,win via score
563,nice,0,win via score
564,rand,1,win via score
565,rand,3,win via score
566,rand,3,win via score
567,rand,2,win via score
568,nice,0,win via score
569,nice,0,win via score
570,nice,0,win via score
571,nice,0,win via score
572,nice,0,win via score
573,rand,1,win via score
574,nice,0,win via score
575,rand,3,win via score
576,rand,1,win via score
577,rand,1,win via score
578,nice,0,win via score
579,rand,3,win via score
580,nice,0,win via score
581,nice,0,win via score
582,nice,0,win via score
583,nice,0,win via score
584,rand,2,win via score
585,rand,3,win via score
586,nice,0,win via score
587,rand,2,win via score
588,rand,3,win via score
589,rand,3,win via score
590,nice,0,win via score
591,rand,2,win via elim
592,nice,0,win via score
593,rand,2,win via score
594,nice,0,win via score
595,rand,1,win via score
596,nice,0,win via score
597,rand,2,win via score
598,nice,0,win via score
599,nice,0,win via score
600,rand,1,win via score
601,rand,3,win via score
602,rand,3,win via score
603,rand,3,win via score
604,rand,2,win via score
605,rand,1,win via score
606,nice,0,win via score
607,rand,3,win via score
608,nice,0,win via score
609,nice,0,win via score
610,nice,0,win via score
611,rand,3,win via score
612,rand,1,win via score
613,nice,0,win via score
614,rand,3,win via score
615,rand,1,win via score
616,nice,0,win via score
617,rand,3,win via score
618,nice,0,win via score
619,nice,0,win via score
620,rand,1,win via score
621,nice,0,win via score
622,rand,1,win via score
623,rand,3,win via score
624,nice,0,win via score
625,nice,0,win via score
626,nice,0,win via score
627,rand,1,win via score
628,nice,0,win via score
629,rand,1,win via score
630,nice,0,win via score
631,rand,2,win via elim
632,nice,0,win via score
633,nice,0,win via score
634,rand,1,win via elim
635,rand,3,win via score
636,nice,0,win via score
637,rand,3,win via score
638,rand,1,win via score
639,rand,1,win via score
640,rand,3,win via score
641,rand,3,win via score
642,nice,0,win via score
643,nice,0,win via score
644,rand,2,win via score
645,rand,3,win via score
646,nice,0,win via score
647,rand,3,win via score
648,nice,0,win via score
649,nice,0,win via score
650,nice,0,win via score
651,nice,0,win via score
652,rand,3,win via score
653,nice,0,win via score
654,rand,1,win via score
655,nice,0,win via score
656,nice,0,win via score
657,nice,0,win via score
658,nice,0,win via score
659,rand,3,win via score
660,rand,2,win via score
661,rand,2,win via score
662,rand,1,win via elim
663,rand,3,win via score
664,nice,0,win via score
665,nice,0,win via score
666,nice,0,win via score
667,rand,3,win via score
668,rand,1,win via score
669,nice,0,win via score
670,nice,0,win via score
671,nice,0,win via score
672,rand,3,win via score
673,rand,3,win via score
674,nice,0,win via score
675,nice,0,win via score
676,rand,1,win via score
677,rand,3,win via score
678,rand,1,win via score
679,nice,0,win via score
680,nice,0,win via score
681,nice,0,win via score
682,nice,0,win via score
683,nice,0,win via score
684,nice,0,win via score
685,rand,1,win via score
686,rand,3,win via score
687,nice,0,win via score
688,nice,0,win via score
689,nice,0,win via score
690,nice,0,win via score
691,rand,1,win via score
692,nice,0,win via score
693,rand,3,win via score
694,nice,0,win via score
695,nice,0,win via score
696,rand,3,win via score
697,rand,1,win via score
698,nice,0,win via score
699,rand,2,win via score
700,rand,1,win via score
701,rand,1,win via score
702,rand,1,win via elim
703,nice,0,win via score
704,rand,2,win via score
705,nice,0,win via score
706,nice,0,win via score
707,nice,0,win via score
708,nice,0,win via score
709,rand,2,win via score
710,rand,3,win via score
711,rand,1,win via score
712,nice,0,win via score
713,rand,3,win via score
714,nice,0,win via score
715,nice,0,win via score
716,rand,2,win via score
717,rand,2,win via score
718,rand,3,win via score
719,rand,1,win via score
720,nice,0,win via score
721,nice,0,win via score
722,rand,1,win via score
723,nice,0,win via score
724,nice,0,win via score
725,rand,1,win via score
