,skull_factor,raise_thershold,win_count_score,win_count_elim
0,-0.5,0.0,0.0,0.0
1,-0.5,0.1111111111111111,0.0,0.0
2,-0.5,0.2222222222222222,0.0,0.0
3,-0.5,0.3333333333333333,0.0,0.0
4,-0.5,0.4444444444444444,0.0,0.0
5,-0.5,0.5555555555555556,0.0,0.0
6,-0.5,0.6666666666666666,0.0,0.0
7,-0.5,0.7777777777777777,0.0,0.0
8,-0.5,0.8888888888888888,0.0,0.0
9,-0.5,1.0,0.0,0.0
10,-0.1111111111111111,0.0,0.0,0.0
11,-0.1111111111111111,0.1111111111111111,0.0,0.0
12,-0.1111111111111111,0.2222222222222222,0.0,0.0
13,-0.1111111111111111,0.3333333333333333,0.0,0.0
14,-0.1111111111111111,0.4444444444444444,0.0,0.0
15,-0.1111111111111111,0.5555555555555556,0.0,0.0
16,-0.1111111111111111,0.6666666666666666,0.0,0.0
17,-0.1111111111111111,0.7777777777777777,0.0,0.0
18,-0.1111111111111111,0.8888888888888888,0.0,0.0
19,-0.1111111111111111,1.0,0.0,0.0
20,0.2777777777777778,0.0,0.0,0.0
21,0.2777777777777778,0.1111111111111111,0.0,0.0
22,0.2777777777777778,0.2222222222222222,0.0,0.0
23,0.2777777777777778,0.3333333333333333,0.0,0.0
24,0.2777777777777778,0.4444444444444444,0.0,0.0
25,0.2777777777777778,0.5555555555555556,0.0,0.0
26,0.2777777777777778,0.6666666666666666,0.0,0.0
27,0.2777777777777778,0.7777777777777777,0.0,0.0
28,0.2777777777777778,0.8888888888888888,0.0,0.0
29,0.2777777777777778,1.0,0.0,0.0
30,0.6666666666666667,0.0,0.0,0.0
31,0.6666666666666667,0.1111111111111111,0.0,0.0
32,0.6666666666666667,0.2222222222222222,0.0,0.0
33,0.6666666666666667,0.3333333333333333,0.0,0.0
34,0.6666666666666667,0.4444444444444444,0.0,0.0
35,0.6666666666666667,0.5555555555555556,0.0,0.0
36,0.6666666666666667,0.6666666666666666,0.0,0.0
37,0.6666666666666667,0.7777777777777777,0.0,0.0
38,0.6666666666666667,0.8888888888888888,0.0,0.0
39,0.6666666666666667,1.0,0.0,0.0
40,1.0555555555555556,0.0,0.0,0.0
41,1.0555555555555556,0.1111111111111111,0.0,0.0
42,1.0555555555555556,0.2222222222222222,0.0,0.0
43,1.0555555555555556,0.3333333333333333,0.0,0.0
44,1.0555555555555556,0.4444444444444444,0.0,0.0
45,1.0555555555555556,0.5555555555555556,0.0,0.0
46,1.0555555555555556,0.6666666666666666,0.0,0.0
47,1.0555555555555556,0.7777777777777777,0.0,0.0
48,1.0555555555555556,0.8888888888888888,0.0,0.0
49,1.0555555555555556,1.0,0.0,0.0
50,1.4444444444444444,0.0,0.0,0.0
51,1.4444444444444444,0.1111111111111111,0.0,0.0
52,1.4444444444444444,0.2222222222222222,0.0,0.0
53,1.4444444444444444,0.3333333333333333,0.0,0.0
54,1.4444444444444444,0.4444444444444444,0.0,0.0
55,1.4444444444444444,0.5555555555555556,0.0,0.0
56,1.4444444444444444,0.6666666666666666,0.0,0.0
57,1.4444444444444444,0.7777777777777777,0.0,0.0
58,1.4444444444444444,0.8888888888888888,0.0,0.0
59,1.4444444444444444,1.0,0.0,0.0
60,1.8333333333333335,0.0,0.0,0.0
61,1.8333333333333335,0.1111111111111111,0.0,0.0
62,1.8333333333333335,0.2222222222222222,0.0,0.0
63,1.8333333333333335,0.3333333333333333,0.0,0.0
64,1.8333333333333335,0.4444444444444444,0.0,0.0
65,1.8333333333333335,0.5555555555555556,0.0,0.0
66,1.8333333333333335,0.6666666666666666,0.0,0.0
67,1.8333333333333335,0.7777777777777777,0.0,0.0
68,1.8333333333333335,0.8888888888888888,0.0,0.0
69,1.8333333333333335,1.0,0.0,0.0
70,2.2222222222222223,0.0,0.0,0.0
71,2.2222222222222223,0.1111111111111111,0.0,0.0
72,2.2222222222222223,0.2222222222222222,0.0,0.0
73,2.2222222222222223,0.3333333333333333,0.0,0.0
74,2.2222222222222223,0.4444444444444444,0.0,0.0
75,2.2222222222222223,0.5555555555555556,0.0,0.0
76,2.2222222222222223,0.6666666666666666,0.0,0.0
77,2.2222222222222223,0.7777777777777777,0.0,0.0
78,2.2222222222222223,0.8888888888888888,0.0,0.0
79,2.2222222222222223,1.0,0.0,0.0
80,2.611111111111111,0.0,0.0,0.0
81,2.611111111111111,0.1111111111111111,0.0,0.0
82,2.611111111111111,0.2222222222222222,0.0,0.0
83,2.611111111111111,0.3333333333333333,0.0,0.0
84,2.611111111111111,0.4444444444444444,0.0,0.0
85,2.611111111111111,0.5555555555555556,0.0,0.0
86,2.611111111111111,0.6666666666666666,0.0,0.0
87,2.611111111111111,0.7777777777777777,0.0,0.0
88,2.611111111111111,0.8888888888888888,0.0,0.0
89,2.611111111111111,1.0,0.0,0.0
90,3.0,0.0,0.0,0.0
91,3.0,0.1111111111111111,0.0,0.0
92,3.0,0.2222222222222222,0.0,0.0
93,3.0,0.3333333333333333,0.0,0.0
94,3.0,0.4444444444444444,0.0,0.0
95,3.0,0.5555555555555556,0.0,0.0
96,3.0,0.6666666666666666,0.0,0.0
97,3.0,0.7777777777777777,0.0,0.0
98,3.0,0.8888888888888888,0.0,0.0
99,3.0,1.0,0.0,0.0
