,eps_num,w_diff,result
1203,1203.0,,attempt loss
1204,1204.0,,attempt loss
1205,1205.0,,attempt loss
1206,1206.0,,0.0
1207,1207.0,,other player no skull
1208,1208.0,,attempt loss
1209,1209.0,,attempt loss
1210,1210.0,,attempt loss
1211,1211.0,,other player no skull
1212,1212.0,,other player no skull
1213,1213.0,,other player no skull
1214,1214.0,,attempt won
1215,1215.0,,other player no skull
1216,1216.0,,attempt loss
1217,1217.0,,attempt loss
1218,1218.0,,other player skull
1219,1219.0,,attempt loss
1220,1220.0,,other player no skull
1221,1221.0,,attempt loss
1222,1222.0,,attempt loss
1223,1223.0,,other player skull
1224,1224.0,,other player no skull
1225,1225.0,,other player skull
1226,1226.0,,other player no skull
1227,1227.0,,attempt loss
1228,1228.0,,attempt loss
1229,1229.0,,0.0
1230,1230.0,,attempt loss
1231,1231.0,,attempt loss
1232,1232.0,,0.0
1233,1233.0,,attempt loss
1234,1234.0,,other player no skull
1235,1235.0,,other player skull
1236,1236.0,,other player no skull
1237,1237.0,,attempt loss
1238,1238.0,,attempt loss
1239,1239.0,,attempt loss
1240,1240.0,,other player no skull
1241,1241.0,,other player no skull
1242,1242.0,,other player no skull
1243,1243.0,,attempt loss
1244,1244.0,,attempt loss
1245,1245.0,,other player no skull
1246,1246.0,,0.0
1247,1247.0,,attempt loss
1248,1248.0,,other player no skull
1249,1249.0,,other player no skull
1250,1250.0,,other player no skull
1251,1251.0,,other player no skull
1252,1252.0,,other player no skull
1253,1253.0,,attempt loss
1254,1254.0,,0.0
1255,1255.0,,0.0
1256,1256.0,,other player skull
1257,1257.0,,attempt loss
1258,1258.0,,attempt loss
1259,1259.0,,other player no skull
1260,1260.0,,attempt loss
1261,1261.0,,attempt loss
1262,1262.0,,0.0
1263,1263.0,,attempt loss
1264,1264.0,,other player no skull
1265,1265.0,,other player skull
1266,1266.0,,attempt loss
1267,1267.0,,attempt loss
1268,1268.0,,attempt loss
1269,1269.0,,other player no skull
1270,1270.0,,attempt loss
1271,1271.0,,attempt loss
1272,1272.0,,other player skull
1273,1273.0,,attempt loss
1274,1274.0,,other player no skull
1275,1275.0,,other player no skull
1276,1276.0,,other player no skull
1277,1277.0,,other player no skull
1278,1278.0,,0.0
1279,1279.0,,other player skull
1280,1280.0,,attempt loss
1281,1281.0,,other player no skull
1282,1282.0,,attempt loss
1283,1283.0,,other player no skull
1284,1284.0,,attempt loss
1285,1285.0,,other player no skull
1286,1286.0,,attempt loss
1287,1287.0,,other player skull
1288,1288.0,,other player skull
1289,1289.0,,attempt loss
1290,1290.0,,attempt loss
1291,1291.0,,other player no skull
1292,1292.0,,attempt loss
1293,1293.0,,attempt won
1294,1294.0,,other player skull
1295,1295.0,,other player skull
1296,1296.0,,other player no skull
1297,1297.0,,other player skull
1298,1298.0,,attempt loss
1299,1299.0,,other player skull
1300,1300.0,,other player skull
1301,1301.0,,attempt loss
1302,1302.0,,other player no skull
1303,1303.0,,other player no skull
1304,1304.0,,0.0
1305,1305.0,,attempt loss
1306,1306.0,,0.0
1307,1307.0,,other player no skull
1308,1308.0,,other player no skull
1309,1309.0,,other player no skull
1310,1310.0,,other player no skull
1311,1311.0,,attempt loss
1312,1312.0,,attempt loss
1313,1313.0,,other player no skull
1314,1314.0,,0.0
1315,1315.0,,0.0
1316,1316.0,,attempt loss
1317,1317.0,,attempt loss
1318,1318.0,,other player skull
1319,1319.0,,0.0
1320,1320.0,,other player no skull
1321,1321.0,,other player no skull
1322,1322.0,,0.0
1323,1323.0,,other player skull
1324,1324.0,,other player no skull
1325,1325.0,,other player no skull
1326,1326.0,,attempt won
1327,1327.0,,attempt loss
1328,1328.0,,other player no skull
1329,1329.0,,other player skull
1330,1330.0,,0.0
1331,1331.0,,attempt loss
1332,1332.0,,0.0
1333,1333.0,,0.0
1334,1334.0,,attempt loss
1335,1335.0,,other player no skull
1336,1336.0,,0.0
1337,1337.0,,attempt loss
1338,1338.0,,other player no skull
1339,1339.0,,0.0
1340,1340.0,,attempt loss
1341,1341.0,,attempt loss
1342,1342.0,,other player skull
1343,1343.0,,other player no skull
1344,1344.0,,0.0
1345,1345.0,,attempt loss
1346,1346.0,,other player no skull
1347,1347.0,,attempt loss
1348,1348.0,,other player skull
1349,1349.0,,other player skull
1350,1350.0,,other player skull
1351,1351.0,,0.0
1352,1352.0,,attempt loss
1353,1353.0,,attempt loss
1354,1354.0,,other player no skull
1355,1355.0,,attempt loss
1356,1356.0,,attempt loss
1357,1357.0,,other player no skull
1358,1358.0,,other player skull
1359,1359.0,,attempt loss
1360,1360.0,,other player no skull
1361,1361.0,,other player no skull
1362,1362.0,,other player skull
1363,1363.0,,0.0
1364,1364.0,,attempt loss
1365,1365.0,,attempt loss
1366,1366.0,,attempt loss
1367,1367.0,,other player no skull
1368,1368.0,,other player skull
1369,1369.0,,other player no skull
1370,1370.0,,attempt loss
1371,1371.0,,0.0
1372,1372.0,,other player skull
1373,1373.0,,other player skull
1374,1374.0,,attempt loss
1375,1375.0,,attempt won
1376,1376.0,,other player skull
1377,1377.0,,attempt loss
1378,1378.0,,attempt won
1379,1379.0,,other player skull
1380,1380.0,,other player skull
1381,1381.0,,other player no skull
1382,1382.0,,attempt loss
1383,1383.0,,other player no skull
1384,1384.0,,attempt loss
1385,1385.0,,attempt loss
1386,1386.0,,other player no skull
1387,1387.0,,other player no skull
1388,1388.0,,0.0
1389,1389.0,,attempt loss
1390,1390.0,,other player skull
1391,1391.0,,other player skull
1392,1392.0,,attempt loss
1393,1393.0,,other player skull
1394,1394.0,,0.0
1395,1395.0,,attempt loss
1396,1396.0,,other player no skull
1397,1397.0,,other player no skull
1398,1398.0,,attempt won
1399,1399.0,,other player no skull
1400,1400.0,,other player no skull
1401,1401.0,,0.0
1402,1402.0,,attempt loss
1403,1403.0,,attempt loss
1404,1404.0,,attempt loss
1405,1405.0,,other player no skull
1406,1406.0,,other player no skull
1407,1407.0,,other player skull
1408,1408.0,,other player no skull
1409,1409.0,,other player skull
1410,1410.0,,other player skull
1411,1411.0,,0.0
1412,1412.0,,attempt loss
1413,1413.0,,attempt loss
1414,1414.0,,attempt loss
1415,1415.0,,0.0
1416,1416.0,,other player no skull
1417,1417.0,,0.0
1418,1418.0,,attempt loss
1419,1419.0,,attempt loss
1420,1420.0,,0.0
1421,1421.0,,attempt loss
1422,1422.0,,other player no skull
1423,1423.0,,0.0
1424,1424.0,,attempt loss
1425,1425.0,,0.0
1426,1426.0,,attempt loss
1427,1427.0,,0.0
1428,1428.0,,attempt loss
1429,1429.0,,attempt won
1430,1430.0,,other player no skull
1431,1431.0,,0.0
1432,1432.0,,0.0
1433,1433.0,,0.0
1434,1434.0,,attempt loss
1435,1435.0,,attempt loss
1436,1436.0,,other player skull
1437,1437.0,,other player no skull
1438,1438.0,,attempt loss
1439,1439.0,,attempt won
1440,1440.0,,other player no skull
1441,1441.0,,other player no skull
1442,1442.0,,other player no skull
1443,1443.0,,0.0
1444,1444.0,,attempt loss
1445,1445.0,,attempt loss
1446,1446.0,,attempt loss
1447,1447.0,,other player no skull
1448,1448.0,,attempt loss
1449,1449.0,,other player skull
1450,1450.0,,0.0
1451,1451.0,,attempt loss
1452,1452.0,,0.0
1453,1453.0,,other player skull
1454,1454.0,,attempt loss
1455,1455.0,,attempt won
1456,1456.0,,other player no skull
1457,1457.0,,other player no skull
1458,1458.0,,other player no skull
1459,1459.0,,attempt won
1460,1460.0,,other player skull
1461,1461.0,,attempt loss
1462,1462.0,,attempt loss
1463,1463.0,,attempt loss
1464,1464.0,,other player no skull
1465,1465.0,,attempt loss
1466,1466.0,,0.0
1467,1467.0,,attempt loss
1468,1468.0,,other player skull
1469,1469.0,,other player no skull
1470,1470.0,,0.0
1471,1471.0,,attempt loss
1472,1472.0,,other player no skull
1473,1473.0,,other player skull
1474,1474.0,,other player skull
1475,1475.0,,attempt loss
1476,1476.0,,0.0
1477,1477.0,,attempt loss
1478,1478.0,,other player no skull
1479,1479.0,,other player skull
1480,1480.0,,attempt loss
1481,1481.0,,other player no skull
1482,1482.0,,attempt won
1483,1483.0,,attempt won
1484,1484.0,,0.0
1485,1485.0,,0.0
1486,1486.0,,attempt loss
1487,1487.0,,other player skull
1488,1488.0,,0.0
1489,1489.0,,attempt loss
1490,1490.0,,other player no skull
1491,1491.0,,attempt won
1492,1492.0,,other player no skull
1493,1493.0,,other player no skull
1494,1494.0,,attempt loss
1495,1495.0,,other player no skull
1496,1496.0,,attempt won
1497,1497.0,,0.0
1498,1498.0,,0.0
1499,1499.0,,other player skull
1500,1500.0,,attempt loss
1501,1501.0,,0.0
1502,1502.0,,attempt loss
1503,1503.0,,attempt won
1504,1504.0,,0.0
1505,1505.0,,attempt won
1506,1506.0,,attempt loss
1507,1507.0,,other player skull
1508,1508.0,,attempt loss
1509,1509.0,,other player no skull
1510,1510.0,,attempt loss
1511,1511.0,,attempt loss
1512,1512.0,,0.0
1513,1513.0,,other player no skull
1514,1514.0,,attempt loss
1515,1515.0,,attempt loss
1516,1516.0,,0.0
1517,1517.0,,attempt loss
1518,1518.0,,other player no skull
1519,1519.0,,other player no skull
1520,1520.0,,0.0
1521,1521.0,,attempt loss
1522,1522.0,,other player skull
1523,1523.0,,other player skull
1524,1524.0,,other player no skull
1525,1525.0,,0.0
1526,1526.0,,attempt loss
1527,1527.0,,0.0
1528,1528.0,,attempt loss
1529,1529.0,,other player no skull
1530,1530.0,,other player skull
1531,1531.0,,0.0
1532,1532.0,,attempt loss
1533,1533.0,,attempt loss
1534,1534.0,,attempt loss
1535,1535.0,,other player no skull
1536,1536.0,,0.0
1537,1537.0,,attempt loss
1538,1538.0,,other player skull
1539,1539.0,,other player skull
1540,1540.0,,attempt loss
1541,1541.0,,0.0
1542,1542.0,,other player skull
1543,1543.0,,attempt loss
1544,1544.0,,other player no skull
1545,1545.0,,other player no skull
1546,1546.0,,other player no skull
1547,1547.0,,other player no skull
1548,1548.0,,other player no skull
1549,1549.0,,other player skull
1550,1550.0,,other player no skull
1551,1551.0,,0.0
1552,1552.0,,other player skull
1553,1553.0,,attempt loss
1554,1554.0,,attempt loss
1555,1555.0,,attempt loss
1556,1556.0,,other player no skull
1557,1557.0,,attempt loss
1558,1558.0,,attempt loss
1559,1559.0,,attempt loss
1560,1560.0,,other player no skull
1561,1561.0,,0.0
1562,1562.0,,attempt loss
1563,1563.0,,0.0
1564,1564.0,,other player skull
1565,1565.0,,other player no skull
1566,1566.0,,other player no skull
1567,1567.0,,other player no skull
1568,1568.0,,other player no skull
1569,1569.0,,attempt won
1570,1570.0,,0.0
1571,1571.0,,other player skull
1572,1572.0,,attempt loss
1573,1573.0,,other player skull
1574,1574.0,,attempt loss
1575,1575.0,,other player no skull
1576,1576.0,,attempt loss
1577,1577.0,,other player skull
1578,1578.0,,attempt loss
1579,1579.0,,other player skull
1580,1580.0,,other player no skull
1581,1581.0,,attempt loss
1582,1582.0,,other player skull
1583,1583.0,,0.0
1584,1584.0,,attempt loss
1585,1585.0,,other player no skull
1586,1586.0,,other player no skull
1587,1587.0,,attempt loss
1588,1588.0,,other player skull
1589,1589.0,,other player skull
1590,1590.0,,other player skull
1591,1591.0,,attempt loss
1592,1592.0,,other player no skull
1593,1593.0,,attempt won
1594,1594.0,,0.0
1595,1595.0,,other player no skull
1596,1596.0,,other player skull
1597,1597.0,,other player skull
1598,1598.0,,other player no skull
1599,1599.0,,other player no skull
1600,1600.0,,attempt loss
1601,1601.0,,other player no skull
1602,1602.0,,attempt loss
1603,1603.0,,attempt loss
1604,1604.0,,other player no skull
1605,1605.0,,other player skull
1606,1606.0,,0.0
1607,1607.0,,attempt loss
1608,1608.0,,other player skull
1609,1609.0,,other player no skull
1610,1610.0,,other player skull
1611,1611.0,,other player skull
1612,1612.0,,attempt loss
1613,1613.0,,0.0
1614,1614.0,,attempt loss
1615,1615.0,,other player no skull
1616,1616.0,,0.0
1617,1617.0,,0.0
1618,1618.0,,attempt loss
1619,1619.0,,0.0
1620,1620.0,,other player skull
1621,1621.0,,attempt loss
1622,1622.0,,other player skull
1623,1623.0,,other player skull
1624,1624.0,,0.0
1625,1625.0,,0.0
1626,1626.0,,attempt loss
1627,1627.0,,other player no skull
1628,1628.0,,other player no skull
1629,1629.0,,other player no skull
1630,1630.0,,other player no skull
1631,1631.0,,other player no skull
1632,1632.0,,0.0
1633,1633.0,,attempt loss
1634,1634.0,,other player skull
1635,1635.0,,attempt loss
1636,1636.0,,other player skull
1637,1637.0,,other player no skull
1638,1638.0,,other player no skull
1639,1639.0,,0.0
1640,1640.0,,other player no skull
1641,1641.0,,other player no skull
1642,1642.0,,attempt loss
1643,1643.0,,other player no skull
1644,1644.0,,attempt loss
1645,1645.0,,other player skull
1646,1646.0,,0.0
1647,1647.0,,attempt loss
1648,1648.0,,attempt loss
1649,1649.0,,other player skull
1650,1650.0,,attempt loss
1651,1651.0,,other player skull
1652,1652.0,,0.0
1653,1653.0,,attempt loss
1654,1654.0,,other player skull
1655,1655.0,,other player no skull
1656,1656.0,,attempt loss
1657,1657.0,,0.0
1658,1658.0,,other player no skull
1659,1659.0,,other player skull
1660,1660.0,,other player no skull
1661,1661.0,,0.0
1662,1662.0,,attempt loss
1663,1663.0,,other player skull
1664,1664.0,,other player skull
1665,1665.0,,0.0
1666,1666.0,,attempt loss
1667,1667.0,,other player no skull
1668,1668.0,,attempt won
1669,1669.0,,attempt loss
1670,1670.0,,other player no skull
1671,1671.0,,0.0
1672,1672.0,,other player skull
1673,1673.0,,0.0
1674,1674.0,,other player no skull
1675,1675.0,,attempt loss
1676,1676.0,,attempt loss
1677,1677.0,,attempt loss
1678,1678.0,,other player no skull
1679,1679.0,,0.0
1680,1680.0,,other player skull
1681,1681.0,,0.0
1682,1682.0,,attempt loss
1683,1683.0,,attempt loss
1684,1684.0,,attempt loss
1685,1685.0,,other player skull
1686,1686.0,,other player skull
1687,1687.0,,other player skull
1688,1688.0,,other player skull
1689,1689.0,,other player skull
1690,1690.0,,0.0
1691,1691.0,,0.0
1692,1692.0,,attempt loss
1693,1693.0,,attempt loss
1694,1694.0,,attempt loss
1695,1695.0,,other player no skull
1696,1696.0,,0.0
1697,1697.0,,other player no skull
1698,1698.0,,attempt loss
1699,1699.0,,attempt loss
1700,1700.0,,attempt loss
1701,1701.0,,other player skull
1702,1702.0,,attempt loss
1703,1703.0,,other player no skull
1704,1704.0,,other player no skull
1705,1705.0,,other player skull
1706,1706.0,,other player skull
1707,1707.0,,other player skull
1708,1708.0,,attempt loss
1709,1709.0,,0.0
1710,1710.0,,other player skull
1711,1711.0,,attempt loss
1712,1712.0,,0.0
1713,1713.0,,attempt loss
1714,1714.0,,other player no skull
1715,1715.0,,other player skull
1716,1716.0,,0.0
1717,1717.0,,attempt loss
1718,1718.0,,other player skull
1719,1719.0,,attempt loss
1720,1720.0,,other player no skull
1721,1721.0,,attempt loss
1722,1722.0,,other player no skull
1723,1723.0,,attempt loss
1724,1724.0,,other player skull
1725,1725.0,,0.0
1726,1726.0,,attempt loss
1727,1727.0,,0.0
1728,1728.0,,attempt loss
1729,1729.0,,attempt won
1730,1730.0,,other player no skull
1731,1731.0,,other player no skull
1732,1732.0,,attempt loss
1733,1733.0,,other player skull
1734,1734.0,,other player no skull
1735,1735.0,,0.0
1736,1736.0,,0.0
1737,1737.0,,other player skull
1738,1738.0,,0.0
1739,1739.0,,other player no skull
1740,1740.0,,0.0
1741,1741.0,,attempt won
1742,1742.0,,other player no skull
1743,1743.0,,attempt loss
1744,1744.0,,attempt loss
1745,1745.0,,attempt won
1746,1746.0,,attempt loss
1747,1747.0,,0.0
1748,1748.0,,attempt loss
1749,1749.0,,0.0
1750,1750.0,,attempt loss
1751,1751.0,,0.0
1752,1752.0,,other player no skull
1753,1753.0,,0.0
1754,1754.0,,0.0
1755,1755.0,,attempt loss
1756,1756.0,,attempt loss
1757,1757.0,,attempt loss
1758,1758.0,,other player no skull
1759,1759.0,,0.0
1760,1760.0,,attempt loss
1761,1761.0,,other player skull
1762,1762.0,,other player no skull
1763,1763.0,,other player no skull
1764,1764.0,,attempt loss
1765,1765.0,,other player no skull
1766,1766.0,,0.0
1767,1767.0,,attempt loss
1768,1768.0,,other player no skull
1769,1769.0,,attempt loss
1770,1770.0,,attempt loss
1771,1771.0,,attempt loss
1772,1772.0,,other player no skull
1773,1773.0,,other player no skull
1774,1774.0,,attempt loss
1775,1775.0,,other player skull
1776,1776.0,,other player skull
1777,1777.0,,0.0
1778,1778.0,,other player no skull
1779,1779.0,,attempt loss
1780,1780.0,,other player skull
1781,1781.0,,other player skull
1782,1782.0,,attempt loss
1783,1783.0,,other player no skull
1784,1784.0,,attempt loss
1785,1785.0,,0.0
1786,1786.0,,attempt loss
1787,1787.0,,attempt loss
1788,1788.0,,0.0
1789,1789.0,,other player no skull
1790,1790.0,,other player skull
1791,1791.0,,0.0
1792,1792.0,,attempt loss
1793,1793.0,,other player skull
1794,1794.0,,attempt loss
1795,1795.0,,other player skull
1796,1796.0,,other player no skull
1797,1797.0,,attempt loss
1798,1798.0,,other player no skull
1799,1799.0,,0.0
1800,1800.0,,attempt loss
1801,1801.0,,attempt loss
1802,1802.0,,other player skull
1803,1803.0,,attempt loss
1804,1804.0,,other player no skull
1805,1805.0,,other player no skull
1806,1806.0,,other player skull
1807,1807.0,,attempt loss
1808,1808.0,,other player skull
1809,1809.0,,0.0
1810,1810.0,,attempt loss
1811,1811.0,,attempt loss
1812,1812.0,,other player no skull
1813,1813.0,,attempt loss
1814,1814.0,,attempt loss
1815,1815.0,,0.0
1816,1816.0,,attempt loss
1817,1817.0,,other player no skull
1818,1818.0,,other player no skull
1819,1819.0,,other player skull
1820,1820.0,,0.0
1821,1821.0,,attempt loss
1822,1822.0,,0.0
1823,1823.0,,attempt loss
1824,1824.0,,0.0
1825,1825.0,,other player skull
1826,1826.0,,0.0
1827,1827.0,,other player no skull
1828,1828.0,,attempt won
1829,1829.0,,other player skull
1830,1830.0,,other player skull
1831,1831.0,,other player skull
1832,1832.0,,0.0
1833,1833.0,,attempt loss
1834,1834.0,,other player no skull
1835,1835.0,,other player no skull
1836,1836.0,,0.0
1837,1837.0,,attempt loss
1838,1838.0,,0.0
1839,1839.0,,attempt loss
1840,1840.0,,attempt loss
1841,1841.0,,other player no skull
1842,1842.0,,other player skull
1843,1843.0,,other player no skull
1844,1844.0,,0.0
1845,1845.0,,other player skull
1846,1846.0,,attempt loss
1847,1847.0,,attempt loss
1848,1848.0,,other player no skull
1849,1849.0,,attempt loss
1850,1850.0,,other player no skull
1851,1851.0,,attempt loss
1852,1852.0,,attempt loss
1853,1853.0,,other player skull
1854,1854.0,,0.0
1855,1855.0,,attempt loss
1856,1856.0,,attempt loss
1857,1857.0,,attempt loss
1858,1858.0,,0.0
1859,1859.0,,attempt loss
1860,1860.0,,0.0
1861,1861.0,,attempt loss
1862,1862.0,,other player no skull
1863,1863.0,,0.0
1864,1864.0,,0.0
1865,1865.0,,attempt loss
1866,1866.0,,other player skull
1867,1867.0,,attempt loss
1868,1868.0,,other player no skull
1869,1869.0,,other player no skull
1870,1870.0,,other player no skull
1871,1871.0,,other player no skull
1872,1872.0,,attempt loss
1873,1873.0,,other player no skull
1874,1874.0,,other player skull
1875,1875.0,,0.0
1876,1876.0,,attempt loss
1877,1877.0,,attempt loss
1878,1878.0,,attempt loss
1879,1879.0,,other player no skull
1880,1880.0,,0.0
1881,1881.0,,attempt loss
1882,1882.0,,other player no skull
1883,1883.0,,0.0
1884,1884.0,,attempt loss
1885,1885.0,,other player no skull
1886,1886.0,,attempt loss
1887,1887.0,,other player no skull
1888,1888.0,,other player no skull
1889,1889.0,,other player no skull
1890,1890.0,,other player skull
1891,1891.0,,other player no skull
1892,1892.0,,0.0
1893,1893.0,,other player skull
1894,1894.0,,attempt loss
1895,1895.0,,attempt loss
1896,1896.0,,0.0
1897,1897.0,,attempt loss
1898,1898.0,,other player no skull
1899,1899.0,,other player no skull
1900,1900.0,,other player skull
1901,1901.0,,attempt loss
1902,1902.0,,attempt loss
1903,1903.0,,0.0
1904,1904.0,,other player skull
1905,1905.0,,other player no skull
1906,1906.0,,other player no skull
1907,1907.0,,0.0
1908,1908.0,,attempt loss
1909,1909.0,,attempt won
1910,1910.0,,attempt won
1911,1911.0,,0.0
1912,1912.0,,attempt loss
1913,1913.0,,attempt loss
1914,1914.0,,0.0
1915,1915.0,,attempt loss
1916,1916.0,,attempt won
1917,1917.0,,other player no skull
1918,1918.0,,other player no skull
1919,1919.0,,other player no skull
1920,1920.0,,other player no skull
1921,1921.0,,attempt loss
1922,1922.0,,attempt loss
1923,1923.0,,attempt loss
1924,1924.0,,other player skull
1925,1925.0,,other player skull
1926,1926.0,,other player skull
1927,1927.0,,attempt loss
1928,1928.0,,other player skull
1929,1929.0,,other player skull
1930,1930.0,,other player skull
1931,1931.0,,other player no skull
1932,1932.0,,other player no skull
1933,1933.0,,attempt loss
1934,1934.0,,other player skull
1935,1935.0,,other player no skull
1936,1936.0,,0.0
1937,1937.0,,attempt loss
1938,1938.0,,attempt loss
1939,1939.0,,other player no skull
1940,1940.0,,attempt loss
1941,1941.0,,0.0
1942,1942.0,,attempt loss
1943,1943.0,,0.0
1944,1944.0,,other player skull
1945,1945.0,,attempt loss
1946,1946.0,,other player skull
1947,1947.0,,0.0
1948,1948.0,,attempt loss
1949,1949.0,,0.0
1950,1950.0,,0.0
1951,1951.0,,attempt loss
1952,1952.0,,other player skull
1953,1953.0,,other player no skull
1954,1954.0,,other player no skull
1955,1955.0,,other player skull
1956,1956.0,,other player no skull
1957,1957.0,,other player skull
1958,1958.0,,other player no skull
1959,1959.0,,other player skull
1960,1960.0,,0.0
1961,1961.0,,attempt loss
1962,1962.0,,other player no skull
1963,1963.0,,attempt loss
1964,1964.0,,other player no skull
1965,1965.0,,0.0
1966,1966.0,,attempt loss
1967,1967.0,,attempt loss
1968,1968.0,,attempt loss
1969,1969.0,,other player no skull
1970,1970.0,,attempt loss
1971,1971.0,,other player skull
1972,1972.0,,other player no skull
1973,1973.0,,attempt loss
1974,1974.0,,attempt loss
1975,1975.0,,other player no skull
1976,1976.0,,other player skull
1977,1977.0,,0.0
1978,1978.0,,attempt loss
1979,1979.0,,other player skull
1980,1980.0,,attempt loss
1981,1981.0,,other player skull
1982,1982.0,,other player skull
1983,1983.0,,attempt loss
1984,1984.0,,other player no skull
1985,1985.0,,attempt won
1986,1986.0,,other player no skull
1987,1987.0,,attempt loss
1988,1988.0,,attempt loss
1989,1989.0,,other player no skull
1990,1990.0,,0.0
1991,1991.0,,other player no skull
1992,1992.0,,other player no skull
1993,1993.0,,other player no skull
1994,1994.0,,0.0
1995,1995.0,,attempt loss
1996,1996.0,,0.0
1997,1997.0,,other player no skull
1998,1998.0,,attempt loss
1999,1999.0,,0.0
2000,2000.0,,other player skull
2001,2001.0,,other player skull
2002,2002.0,,0.0
2003,2003.0,,attempt loss
2004,2004.0,,0.0
2005,2005.0,,attempt loss
2006,2006.0,,other player no skull
2007,2007.0,,attempt won
2008,2008.0,,other player no skull
2009,2009.0,,attempt loss
2010,2010.0,,other player skull
2011,2011.0,,other player skull
2012,2012.0,,other player skull
2013,2013.0,,other player no skull
2014,2014.0,,attempt won
2015,2015.0,,0.0
2016,2016.0,,attempt loss
2017,2017.0,,other player skull
2018,2018.0,,other player no skull
2019,2019.0,,0.0
2020,2020.0,,attempt loss
2021,2021.0,,other player skull
2022,2022.0,,0.0
2023,2023.0,,other player skull
2024,2024.0,,other player no skull
2025,2025.0,,other player no skull
2026,2026.0,,0.0
2027,2027.0,,other player no skull
2028,2028.0,,attempt loss
2029,2029.0,,attempt loss
2030,2030.0,,attempt won
2031,2031.0,,0.0
2032,2032.0,,attempt loss
2033,2033.0,,other player no skull
2034,2034.0,,other player no skull
2035,2035.0,,attempt won
2036,2036.0,,other player skull
2037,2037.0,,other player skull
2038,2038.0,,attempt loss
2039,2039.0,,other player no skull
2040,2040.0,,attempt loss
2041,2041.0,,0.0
2042,2042.0,,attempt loss
2043,2043.0,,other player no skull
2044,2044.0,,0.0
2045,2045.0,,other player skull
2046,2046.0,,0.0
2047,2047.0,,attempt loss
2048,2048.0,,attempt loss
2049,2049.0,,attempt loss
2050,2050.0,,other player no skull
2051,2051.0,,other player skull
2052,2052.0,,0.0
2053,2053.0,,0.0
2054,2054.0,,attempt loss
2055,2055.0,,other player skull
2056,2056.0,,other player skull
2057,2057.0,,attempt loss
2058,2058.0,,attempt loss
2059,2059.0,,other player no skull
2060,2060.0,,other player no skull
2061,2061.0,,attempt won
2062,2062.0,,other player no skull
2063,2063.0,,0.0
2064,2064.0,,attempt loss
2065,2065.0,,0.0
2066,2066.0,,other player skull
2067,2067.0,,other player no skull
2068,2068.0,,other player no skull
2069,2069.0,,attempt won
2070,2070.0,,attempt loss
2071,2071.0,,attempt loss
2072,2072.0,,attempt won
2073,2073.0,,0.0
2074,2074.0,,other player skull
2075,2075.0,,attempt loss
2076,2076.0,,0.0
2077,2077.0,,0.0
2078,2078.0,,attempt loss
2079,2079.0,,attempt loss
2080,2080.0,,other player no skull
2081,2081.0,,attempt loss
2082,2082.0,,0.0
2083,2083.0,,0.0
2084,2084.0,,attempt loss
2085,2085.0,,other player skull
2086,2086.0,,attempt loss
2087,2087.0,,other player no skull
2088,2088.0,,other player no skull
2089,2089.0,,other player skull
2090,2090.0,,0.0
2091,2091.0,,attempt loss
2092,2092.0,,0.0
2093,2093.0,,other player skull
2094,2094.0,,other player skull
2095,2095.0,,attempt won
2096,2096.0,,other player skull
2097,2097.0,,attempt loss
2098,2098.0,,other player no skull
2099,2099.0,,attempt won
2100,2100.0,,attempt loss
2101,2101.0,,attempt loss
2102,2102.0,,other player skull
2103,2103.0,,other player skull
2104,2104.0,,0.0
2105,2105.0,,attempt loss
2106,2106.0,,other player no skull
2107,2107.0,,other player no skull
2108,2108.0,,other player skull
2109,2109.0,,0.0
2110,2110.0,,attempt loss
2111,2111.0,,0.0
2112,2112.0,,0.0
2113,2113.0,,attempt loss
2114,2114.0,,other player skull
2115,2115.0,,other player no skull
2116,2116.0,,other player skull
2117,2117.0,,attempt loss
2118,2118.0,,other player no skull
2119,2119.0,,attempt won
2120,2120.0,,other player no skull
2121,2121.0,,other player skull
2122,2122.0,,attempt loss
2123,2123.0,,0.0
2124,2124.0,,0.0
2125,2125.0,,attempt loss
2126,2126.0,,attempt loss
2127,2127.0,,other player no skull
2128,2128.0,,attempt loss
2129,2129.0,,0.0
2130,2130.0,,attempt loss
2131,2131.0,,attempt loss
2132,2132.0,,other player no skull
2133,2133.0,,0.0
2134,2134.0,,attempt loss
2135,2135.0,,0.0
2136,2136.0,,other player skull
2137,2137.0,,other player no skull
2138,2138.0,,0.0
2139,2139.0,,attempt loss
2140,2140.0,,0.0
2141,2141.0,,attempt loss
2142,2142.0,,other player no skull
2143,2143.0,,other player no skull
2144,2144.0,,attempt loss
2145,2145.0,,0.0
2146,2146.0,,0.0
2147,2147.0,,attempt loss
2148,2148.0,,0.0
2149,2149.0,,0.0
2150,2150.0,,attempt loss
2151,2151.0,,other player no skull
2152,2152.0,,attempt loss
2153,2153.0,,attempt loss
2154,2154.0,,attempt loss
2155,2155.0,,other player no skull
2156,2156.0,,attempt loss
2157,2157.0,,other player no skull
2158,2158.0,,attempt loss
2159,2159.0,,other player no skull
2160,2160.0,,0.0
2161,2161.0,,0.0
2162,2162.0,,attempt loss
2163,2163.0,,attempt won
2164,2164.0,,other player no skull
2165,2165.0,,attempt loss
2166,2166.0,,0.0
2167,2167.0,,other player skull
2168,2168.0,,other player no skull
2169,2169.0,,other player no skull
2170,2170.0,,other player skull
2171,2171.0,,attempt loss
2172,2172.0,,other player skull
