,player_type,player,result
318,"smart 2: 0, 0.4",1,win via score
319,"smart 2: 0, 0.6",3,win via score
320,"smart 2: 0, 0.6",3,win via score
321,"smart 2: 2, 0.6",2,win via score
322,approx q learning,0,win via score
323,"smart 2: 0, 0.4",1,win via score
324,"smart 2: 0, 0.6",3,win via score
325,"smart 2: 0, 0.6",3,win via score
326,approx q learning,0,win via score
327,approx q learning,0,win via score
328,"smart 2: 0, 0.6",3,win via score
329,"smart 2: 0, 0.6",3,win via score
330,"smart 2: 0, 0.6",3,win via score
331,"smart 2: 2, 0.6",2,win via score
332,"smart 2: 0, 0.6",3,win via score
333,"smart 2: 0, 0.6",3,win via score
334,"smart 2: 0, 0.6",3,win via score
335,"smart 2: 2, 0.6",2,win via score
336,"smart 2: 0, 0.6",3,win via score
337,"smart 2: 2, 0.6",2,win via score
338,"smart 2: 0, 0.6",3,win via elim
339,"smart 2: 2, 0.6",2,win via score
340,"smart 2: 0, 0.4",1,win via score
341,"smart 2: 0, 0.4",1,win via score
342,"smart 2: 0, 0.6",3,win via score
343,"smart 2: 0, 0.6",3,win via score
344,"smart 2: 0, 0.6",3,win via elim
345,"smart 2: 0, 0.4",1,win via score
346,"smart 2: 0, 0.4",1,win via score
347,"smart 2: 0, 0.6",3,win via score
348,"smart 2: 2, 0.6",2,win via score
349,approx q learning,0,win via score
350,"smart 2: 0, 0.6",3,win via score
351,"smart 2: 2, 0.6",2,win via score
352,"smart 2: 0, 0.4",1,win via score
353,"smart 2: 0, 0.6",3,win via score
354,"smart 2: 2, 0.6",2,win via elim
355,approx q learning,0,win via score
356,"smart 2: 0, 0.6",3,win via score
357,"smart 2: 0, 0.4",1,win via score
358,"smart 2: 0, 0.6",3,win via score
359,"smart 2: 2, 0.6",2,win via elim
360,"smart 2: 0, 0.6",3,win via score
361,approx q learning,0,win via score
362,"smart 2: 2, 0.6",2,win via score
363,"smart 2: 2, 0.6",2,win via score
364,"smart 2: 0, 0.4",1,win via score
365,approx q learning,0,win via score
366,"smart 2: 0, 0.6",3,win via score
367,"smart 2: 2, 0.6",2,win via score
368,"smart 2: 0, 0.4",1,win via score
369,"smart 2: 2, 0.6",2,win via score
370,"smart 2: 2, 0.6",2,win via score
371,"smart 2: 0, 0.6",3,win via score
372,"smart 2: 0, 0.4",1,win via score
373,"smart 2: 0, 0.4",1,win via score
374,"smart 2: 2, 0.6",2,win via score
375,"smart 2: 2, 0.6",2,win via score
376,"smart 2: 2, 0.6",2,win via score
377,"smart 2: 2, 0.6",2,win via score
378,"smart 2: 0, 0.6",3,win via score
379,approx q learning,0,win via score
380,"smart 2: 0, 0.4",1,win via score
381,"smart 2: 0, 0.6",3,win via elim
382,"smart 2: 0, 0.6",3,win via score
383,"smart 2: 2, 0.6",2,win via score
384,"smart 2: 0, 0.6",3,win via score
385,"smart 2: 0, 0.4",1,win via score
386,"smart 2: 2, 0.6",2,win via score
387,"smart 2: 0, 0.6",3,win via score
388,"smart 2: 2, 0.6",2,win via score
389,approx q learning,0,win via score
390,"smart 2: 0, 0.4",1,win via score
391,"smart 2: 0, 0.4",1,win via score
392,"smart 2: 2, 0.6",2,win via score
393,"smart 2: 0, 0.6",3,win via score
394,"smart 2: 2, 0.6",2,win via score
395,"smart 2: 0, 0.4",1,win via score
396,"smart 2: 2, 0.6",2,win via score
397,"smart 2: 2, 0.6",2,win via elim
398,"smart 2: 2, 0.6",2,win via elim
399,"smart 2: 2, 0.6",2,win via elim
400,"smart 2: 0, 0.6",3,win via score
401,"smart 2: 0, 0.6",3,win via score
402,"smart 2: 0, 0.6",3,win via score
403,"smart 2: 2, 0.6",2,win via score
404,"smart 2: 2, 0.6",2,win via score
405,"smart 2: 2, 0.6",2,win via score
406,"smart 2: 2, 0.6",2,win via score
407,"smart 2: 0, 0.4",1,win via score
408,"smart 2: 0, 0.4",1,win via score
409,approx q learning,0,win via score
410,"smart 2: 2, 0.6",2,win via elim
411,approx q learning,0,win via score
412,"smart 2: 0, 0.6",3,win via elim
413,"smart 2: 0, 0.4",1,win via score
414,"smart 2: 0, 0.4",1,win via score
415,"smart 2: 0, 0.4",1,win via score
416,"smart 2: 2, 0.6",2,win via score
417,"smart 2: 2, 0.6",2,win via score
418,"smart 2: 0, 0.4",1,win via score
419,"smart 2: 2, 0.6",2,win via score
420,"smart 2: 2, 0.6",2,win via score
421,"smart 2: 2, 0.6",2,win via score
422,approx q learning,0,win via score
423,"smart 2: 0, 0.6",3,win via elim
424,"smart 2: 2, 0.6",2,win via score
425,approx q learning,0,win via score
426,"smart 2: 0, 0.4",1,win via elim
427,"smart 2: 0, 0.4",1,win via score
428,approx q learning,0,win via score
429,"smart 2: 0, 0.6",3,win via score
430,approx q learning,0,win via score
431,"smart 2: 2, 0.6",2,win via score
432,"smart 2: 2, 0.6",2,win via score
433,"smart 2: 0, 0.4",1,win via score
434,"smart 2: 0, 0.6",3,win via score
435,approx q learning,0,win via score
436,"smart 2: 2, 0.6",2,win via score
437,"smart 2: 2, 0.6",2,win via score
438,approx q learning,0,win via score
439,approx q learning,0,win via score
440,"smart 2: 2, 0.6",2,win via score
441,"smart 2: 0, 0.4",1,win via score
442,approx q learning,0,win via score
443,"smart 2: 0, 0.6",3,win via score
444,"smart 2: 0, 0.6",3,win via elim
445,"smart 2: 0, 0.6",3,win via score
446,"smart 2: 2, 0.6",2,win via score
447,"smart 2: 0, 0.6",3,win via score
448,"smart 2: 2, 0.6",2,win via score
449,"smart 2: 2, 0.6",2,win via score
450,"smart 2: 2, 0.6",2,win via score
451,"smart 2: 2, 0.6",2,win via elim
452,"smart 2: 2, 0.6",2,win via score
453,"smart 2: 0, 0.6",3,win via elim
454,"smart 2: 0, 0.4",1,win via score
455,"smart 2: 0, 0.6",3,win via elim
456,"smart 2: 0, 0.6",3,win via score
457,"smart 2: 0, 0.4",1,win via score
458,"smart 2: 2, 0.6",2,win via score
459,"smart 2: 0, 0.4",1,win via score
460,"smart 2: 2, 0.6",2,win via score
461,"smart 2: 2, 0.6",2,win via score
462,"smart 2: 0, 0.6",3,win via score
463,"smart 2: 2, 0.6",2,win via score
464,approx q learning,0,win via score
465,"smart 2: 2, 0.6",2,win via score
466,"smart 2: 0, 0.6",3,win via score
467,"smart 2: 0, 0.6",3,win via score
468,"smart 2: 2, 0.6",2,win via elim
469,"smart 2: 0, 0.6",3,win via score
470,"smart 2: 0, 0.6",3,win via score
471,"smart 2: 0, 0.4",1,win via score
472,"smart 2: 2, 0.6",2,win via score
473,"smart 2: 2, 0.6",2,win via score
474,approx q learning,0,win via score
475,"smart 2: 0, 0.4",1,win via score
476,"smart 2: 2, 0.6",2,win via elim
477,"smart 2: 2, 0.6",2,win via score
478,approx q learning,0,win via score
479,"smart 2: 2, 0.6",2,win via elim
480,"smart 2: 2, 0.6",2,win via score
481,"smart 2: 2, 0.6",2,win via score
482,"smart 2: 0, 0.4",1,win via score
483,"smart 2: 0, 0.6",3,win via score
484,"smart 2: 0, 0.6",3,win via score
485,"smart 2: 2, 0.6",2,win via score
486,"smart 2: 0, 0.4",1,win via score
487,"smart 2: 0, 0.6",3,win via score
488,"smart 2: 2, 0.6",2,win via score
489,"smart 2: 0, 0.4",1,win via score
490,"smart 2: 2, 0.6",2,win via score
491,"smart 2: 2, 0.6",2,win via elim
492,"smart 2: 2, 0.6",2,win via score
493,"smart 2: 2, 0.6",2,win via elim
494,"smart 2: 0, 0.4",1,win via score
495,"smart 2: 2, 0.6",2,win via score
496,"smart 2: 2, 0.6",2,win via score
497,"smart 2: 2, 0.6",2,win via score
498,"smart 2: 2, 0.6",2,win via score
499,"smart 2: 0, 0.6",3,win via score
500,"smart 2: 2, 0.6",2,win via score
501,approx q learning,0,win via score
502,"smart 2: 2, 0.6",2,win via score
503,"smart 2: 2, 0.6",2,win via score
504,"smart 2: 2, 0.6",2,win via score
505,"smart 2: 0, 0.4",1,win via score
506,approx q learning,0,win via score
507,"smart 2: 2, 0.6",2,win via score
508,approx q learning,0,win via score
509,"smart 2: 2, 0.6",2,win via score
510,approx q learning,0,win via score
511,"smart 2: 2, 0.6",2,win via score
512,approx q learning,0,win via score
513,"smart 2: 0, 0.4",1,win via score
514,"smart 2: 0, 0.6",3,win via score
515,"smart 2: 0, 0.4",1,win via score
516,"smart 2: 2, 0.6",2,win via score
517,"smart 2: 2, 0.6",2,win via score
518,"smart 2: 0, 0.6",3,win via score
519,"smart 2: 2, 0.6",2,win via score
520,"smart 2: 0, 0.6",3,win via elim
521,approx q learning,0,win via score
522,"smart 2: 2, 0.6",2,win via score
523,"smart 2: 2, 0.6",2,win via score
524,"smart 2: 2, 0.6",2,win via score
525,"smart 2: 2, 0.6",2,win via score
526,"smart 2: 2, 0.6",2,win via elim
527,"smart 2: 2, 0.6",2,win via score
528,"smart 2: 2, 0.6",2,win via score
529,"smart 2: 0, 0.4",1,win via score
530,"smart 2: 0, 0.4",1,win via score
531,"smart 2: 2, 0.6",2,win via score
532,"smart 2: 2, 0.6",2,win via score
533,"smart 2: 2, 0.6",2,win via score
534,"smart 2: 0, 0.4",1,win via score
535,"smart 2: 0, 0.6",3,win via score
536,"smart 2: 2, 0.6",2,win via score
537,"smart 2: 0, 0.4",1,win via score
538,"smart 2: 0, 0.6",3,win via score
539,"smart 2: 0, 0.4",1,win via score
540,"smart 2: 0, 0.6",3,win via score
541,"smart 2: 0, 0.6",3,win via score
542,"smart 2: 2, 0.6",2,win via elim
543,"smart 2: 0, 0.6",3,win via score
544,"smart 2: 2, 0.6",2,win via score
545,approx q learning,0,win via score
546,"smart 2: 2, 0.6",2,win via score
547,"smart 2: 2, 0.6",2,win via score
548,"smart 2: 0, 0.4",1,win via score
549,"smart 2: 0, 0.4",1,win via score
550,"smart 2: 0, 0.4",1,win via score
551,"smart 2: 2, 0.6",2,win via score
552,"smart 2: 2, 0.6",2,win via score
553,"smart 2: 0, 0.6",3,win via score
554,"smart 2: 2, 0.6",2,win via score
555,"smart 2: 0, 0.4",1,win via score
556,"smart 2: 2, 0.6",2,win via score
557,"smart 2: 2, 0.6",2,win via score
558,approx q learning,0,win via score
559,"smart 2: 0, 0.6",3,win via elim
560,"smart 2: 0, 0.6",3,win via score
561,"smart 2: 0, 0.4",1,win via score
562,"smart 2: 0, 0.4",1,win via score
563,"smart 2: 2, 0.6",2,win via score
564,"smart 2: 2, 0.6",2,win via score
565,"smart 2: 2, 0.6",2,win via score
566,"smart 2: 2, 0.6",2,win via score
567,"smart 2: 2, 0.6",2,win via score
568,"smart 2: 2, 0.6",2,win via score
569,"smart 2: 2, 0.6",2,win via score
570,"smart 2: 2, 0.6",2,win via score
571,"smart 2: 0, 0.6",3,win via elim
572,approx q learning,0,win via score
573,"smart 2: 0, 0.6",3,win via elim
574,approx q learning,0,win via score
575,"smart 2: 2, 0.6",2,win via score
576,"smart 2: 0, 0.4",1,win via score
577,"smart 2: 0, 0.6",3,win via score
578,"smart 2: 0, 0.6",3,win via elim
579,approx q learning,0,win via score
580,"smart 2: 2, 0.6",2,win via score
581,"smart 2: 0, 0.6",3,win via score
582,"smart 2: 2, 0.6",2,win via score
583,approx q learning,0,win via score
584,"smart 2: 0, 0.4",1,win via score
585,"smart 2: 2, 0.6",2,win via score
586,"smart 2: 2, 0.6",2,win via score
587,approx q learning,0,win via score
588,"smart 2: 0, 0.4",1,win via score
589,"smart 2: 2, 0.6",2,win via score
590,"smart 2: 2, 0.6",2,win via score
591,"smart 2: 2, 0.6",2,win via score
592,"smart 2: 2, 0.6",2,win via score
593,"smart 2: 0, 0.6",3,win via score
594,"smart 2: 2, 0.6",2,win via score
595,"smart 2: 0, 0.4",1,win via score
596,"smart 2: 0, 0.6",3,win via score
597,"smart 2: 2, 0.6",2,win via score
598,"smart 2: 0, 0.4",1,win via score
599,"smart 2: 2, 0.6",2,win via score
600,"smart 2: 0, 0.4",1,win via score
601,"smart 2: 2, 0.6",2,win via score
602,"smart 2: 2, 0.6",2,win via score
603,"smart 2: 0, 0.6",3,win via score
604,"smart 2: 2, 0.6",2,win via score
605,"smart 2: 0, 0.6",3,win via elim
606,"smart 2: 0, 0.6",3,win via elim
607,"smart 2: 2, 0.6",2,win via score
608,"smart 2: 2, 0.6",2,win via score
609,"smart 2: 0, 0.6",3,win via score
610,"smart 2: 0, 0.4",1,win via score
611,"smart 2: 0, 0.4",1,win via score
612,"smart 2: 0, 0.6",3,win via score
613,"smart 2: 2, 0.6",2,win via score
614,"smart 2: 0, 0.6",3,win via score
615,"smart 2: 2, 0.6",2,win via score
616,"smart 2: 2, 0.6",2,win via elim
617,"smart 2: 2, 0.6",2,win via score
618,"smart 2: 2, 0.6",2,win via score
619,approx q learning,0,win via score
620,"smart 2: 2, 0.6",2,win via score
621,"smart 2: 2, 0.6",2,win via score
622,"smart 2: 0, 0.4",1,win via score
623,"smart 2: 0, 0.4",1,win via score
624,"smart 2: 0, 0.4",1,win via score
625,"smart 2: 2, 0.6",2,win via score
626,"smart 2: 2, 0.6",2,win via score
627,"smart 2: 0, 0.4",1,win via score
628,"smart 2: 0, 0.4",1,win via score
629,"smart 2: 0, 0.6",3,win via score
630,approx q learning,0,win via score
631,"smart 2: 2, 0.6",2,win via score
632,"smart 2: 0, 0.4",1,win via score
633,"smart 2: 0, 0.4",1,win via score
634,"smart 2: 0, 0.6",3,win via score
635,"smart 2: 2, 0.6",2,win via score
636,"smart 2: 0, 0.4",1,win via score
637,"smart 2: 0, 0.4",1,win via score
638,"smart 2: 2, 0.6",2,win via elim
639,"smart 2: 0, 0.6",3,win via score
640,"smart 2: 0, 0.6",3,win via score
641,"smart 2: 0, 0.4",1,win via score
642,"smart 2: 0, 0.6",3,win via score
643,"smart 2: 0, 0.4",1,win via score
644,"smart 2: 0, 0.6",3,win via elim
645,"smart 2: 0, 0.4",1,win via score
646,"smart 2: 2, 0.6",2,win via score
647,"smart 2: 0, 0.4",1,win via score
648,"smart 2: 0, 0.6",3,win via score
649,"smart 2: 2, 0.6",2,win via score
650,"smart 2: 2, 0.6",2,win via score
651,"smart 2: 0, 0.4",1,win via score
652,"smart 2: 0, 0.4",1,win via score
653,"smart 2: 0, 0.6",3,win via score
654,"smart 2: 2, 0.6",2,win via elim
655,"smart 2: 0, 0.6",3,win via score
656,"smart 2: 2, 0.6",2,win via score
657,"smart 2: 0, 0.6",3,win via score
658,"smart 2: 0, 0.4",1,win via score
659,"smart 2: 0, 0.4",1,win via score
660,"smart 2: 2, 0.6",2,win via score
661,"smart 2: 2, 0.6",2,win via elim
662,"smart 2: 0, 0.6",3,win via score
663,"smart 2: 2, 0.6",2,win via score
664,"smart 2: 0, 0.4",1,win via score
665,"smart 2: 2, 0.6",2,win via score
